Gyro 0,Gyro 1,Gyro 2,Orientation 0,Orientation 1,Orientation 2,Orientation 3,Sensor 0,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor Mean,Sensor Variance,Gyro Mean,Gyro Variance,Orientation Mean,Orientation Variance,Label
-58.91422264269946,-68.08622335348393,-55.7075106108138,-98.91304347826087,124.01448261386693,45.58939764155954,-43.447368421052715,9.686440677966118,-2.509881422924905,2.4901960784313744,-12.147826086956522,-2.490196078431371,8.327868852459009,-0.49803921568627274,0.4980392156862763,4.8310609535677305,20.462107952813906,60.9026522023324,41.2735213766025,74.23559248085287,495.04057308849104,1
-58.91422264269946,-68.08622335348393,-55.7075106108138,-98.91304347826087,124.01448261386693,45.58939764155954,-43.447368421052715,8.61016949152544,-1.5059288537549445,-2.490196078431371,-2.208695652173912,4.482352941176472,9.368852459016384,-3.48627450980392,0.4980392156862763,4.0813136501960905,10.642045970611326,60.9026522023324,41.2735213766025,74.23559248085287,495.04057308849104,1
-54.668874172185426,-64.65160674514794,-56.37934428246294,-98.71739130434783,125.48947037011123,40.03070222033358,-32.053827751196195,8.61016949152544,-1.5059288537549445,-2.490196078431371,-2.208695652173912,4.482352941176472,9.368852459016384,-3.48627450980392,0.4980392156862763,4.0813136501960905,10.642045970611326,58.5666083999321,28.50183064549784,73.24944744398623,503.5697049187841,1
-54.668874172185426,-64.65160674514794,-56.37934428246294,-98.71739130434783,125.48947037011123,40.03070222033358,-32.053827751196195,8.61016949152544,-0.501976284584984,1.4941176470588253,-23.191304347826087,-16.435294117647057,-3.1229508196721394,-0.49803921568627274,0.4980392156862763,6.793986392460885,75.0796822326656,58.5666083999321,28.50183064549784,73.24944744398623,503.5697049187841,1
-54.668874172185426,-64.65160674514794,-56.37934428246294,-98.71739130434783,125.48947037011123,40.03070222033358,-32.053827751196195,18.296610169491544,25.60079051383399,21.415686274509806,-27.608695652173914,-30.380392156862744,-7.286885245901647,-1.4941176470588218,2.4901960784313744,16.821671717282978,133.1127694545482,58.5666083999321,28.50183064549784,73.24944744398623,503.5697049187841,1
-47.94039735099337,-58.34807508749602,-59.36353570769515,-99.23913043478261,126.4846428321556,36.44183575905663,-24.91387559808618,18.296610169491544,25.60079051383399,21.415686274509806,-27.608695652173914,-30.380392156862744,-7.286885245901647,-1.4941176470588218,2.4901960784313744,16.821671717282978,133.1127694545482,55.21733604872818,39.973167675736576,72.31691374332459,543.8621037541592,1
-47.94039735099337,-58.34807508749602,-59.36353570769515,-99.23913043478261,126.4846428321556,36.44183575905663,-24.91387559808618,1.0762711864406942,-10.54150197628459,-3.48627450980392,19.878260869565217,-25.4,-2.081967213114762,1.4941176470588253,-4.482352941176469,8.555093292930561,86.55464023457397,55.21733604872818,39.973167675736576,72.31691374332459,543.8621037541592,1
-47.94039735099337,-58.34807508749602,-59.36353570769515,-99.23913043478261,126.4846428321556,36.44183575905663,-24.91387559808618,12.915254237288153,-3.5138339920948654,-14.44313725490196,-18.77391304347826,28.38823529411765,20.81967213114753,2.4901960784313744,4.482352941176472,13.228324371579532,86.56421939842673,55.21733604872818,39.973167675736576,72.31691374332459,543.8621037541592,1
-40.15458845789971,-54.14572064906141,-64.42572430337701,-99.91304347826087,126.87560344224445,35.84818867523637,-25.065789473684163,12.915254237288153,-3.5138339920948654,-14.44313725490196,-18.77391304347826,28.38823529411765,20.81967213114753,2.4901960784313744,4.482352941176472,13.228324371579532,86.56421939842673,52.90867780344604,148.41971505881935,72.8281628102331,576.6126893841641,1
-40.15458845789971,-54.14572064906141,-64.42572430337701,-99.91304347826087,126.87560344224445,35.84818867523637,-25.065789473684163,9.686440677966118,-2.509881422924905,-6.474509803921567,-37.54782608695652,6.4745098039215705,-2.081967213114762,-3.48627450980392,-1.4941176470588218,8.719440895708523,143.47090353297114,52.90867780344604,148.41971505881935,72.8281628102331,576.6126893841641,1
-40.15458845789971,-54.14572064906141,-64.42572430337701,-99.91304347826087,126.87560344224445,35.84818867523637,-25.065789473684163,-1.0762711864406622,-10.54150197628459,10.458823529411767,-9.939130434782609,-10.458823529411763,3.122950819672123,-2.490196078431371,-3.48627450980392,6.44674650802985,17.923657228517758,52.90867780344604,148.41971505881935,72.8281628102331,576.6126893841641,1
-34.53150425733207,-53.41839007317849,-68.56609460540075,-100.69565217391305,127.0,37.30532242643153,-31.29425837320582,-1.0762711864406622,-10.54150197628459,10.458823529411767,-9.939130434782609,-10.458823529411763,3.122950819672123,-2.490196078431371,-3.48627450980392,6.44674650802985,17.923657228517758,52.17199631197044,290.75345809619625,74.2267122841641,582.8168223142341,1
-34.53150425733207,-53.41839007317849,-68.56609460540075,-100.69565217391305,127.0,37.30532242643153,-31.29425837320582,8.61016949152544,-4.517786561264826,-3.48627450980392,-18.77391304347826,17.43137254901961,11.45081967213114,3.4862745098039234,1.4941176470588253,8.656340998010743,44.151705260620055,52.17199631197044,290.75345809619625,74.2267122841641,582.8168223142341,1
-34.53150425733207,-53.41839007317849,-68.56609460540075,-100.69565217391305,127.0,37.30532242643153,-31.29425837320582,8.61016949152544,-5.521739130434787,-20.419607843137253,-30.921739130434784,-0.49803921568627274,5.2049180327868765,0.4980392156862763,-1.4941176470588218,9.146046213343814,119.76533024494059,52.17199631197044,290.75345809619625,74.2267122841641,582.8168223142341,1
-28.043330179754015,-51.559656379255486,-69.83164175432121,-102.19565217391305,127.0,40.46244555402103,-42.839712918660325,8.61016949152544,-5.521739130434787,-20.419607843137253,-30.921739130434784,-0.49803921568627274,5.2049180327868765,0.4980392156862763,-1.4941176470588218,9.146046213343814,119.76533024494059,49.81154277111025,438.85767195351366,74.52898343582991,657.5497816837739,1
-28.043330179754015,-51.559656379255486,-69.83164175432121,-102.19565217391305,127.0,40.46244555402103,-42.839712918660325,15.067796610169509,5.521739130434779,11.454901960784316,-16.565217391304348,-12.450980392156861,-1.0409836065573845,2.4901960784313744,4.482352941176472,8.63427101387688,35.59247718958157,49.81154277111025,438.85767195351366,74.52898343582991,657.5497816837739,1
-28.043330179754015,-51.559656379255486,-69.83164175432121,-102.19565217391305,127.0,40.46244555402103,-42.839712918660325,9.686440677966118,-1.5059288537549445,-10.458823529411763,-6.626086956521739,8.466666666666669,7.286885245901631,0.4980392156862763,-2.490196078431371,5.877383403042565,14.895735423570178,49.81154277111025,438.85767195351366,74.52898343582991,657.5497816837739,1
-26.8257962787764,-47.39770919503659,-70.67533985360153,-103.71739130434783,126.5557265794445,44.07829597365347,-53.16985645933005,9.686440677966118,-1.5059288537549445,-10.458823529411763,-6.626086956521739,8.466666666666669,7.286885245901631,0.4980392156862763,-2.490196078431371,5.877383403042565,14.895735423570178,48.299615109138166,481.30569363854045,73.93014678432866,800.9219743407001,1
-26.8257962787764,-47.39770919503659,-70.67533985360153,-103.71739130434783,126.5557265794445,44.07829597365347,-53.16985645933005,13.991525423728831,5.521739130434779,6.4745098039215705,-15.460869565217392,-2.490196078431371,3.122950819672123,-1.4941176470588218,3.4862745098039234,6.5052728722836015,28.42884947290033,48.299615109138166,481.30569363854045,73.93014678432866,800.9219743407001,1
-26.8257962787764,-47.39770919503659,-70.67533985360153,-103.71739130434783,126.5557265794445,44.07829597365347,-53.16985645933005,6.457627118644084,-6.525691699604747,-7.470588235294116,4.417391304347827,11.454901960784316,6.245901639344254,0.4980392156862763,-0.49803921568627274,5.446022548673986,13.293927744817541,48.299615109138166,481.30569363854045,73.93014678432866,800.9219743407001,1
-27.274361400189207,-40.40725421571747,-71.62840622501076,-105.34782608695653,125.57832505422235,47.74811430999682,-59.7021531100479,6.457627118644084,-6.525691699604747,-7.470588235294116,4.417391304347827,11.454901960784316,6.245901639344254,0.4980392156862763,-0.49803921568627274,5.446022548673986,13.293927744817541,46.43667394697248,519.0857498023054,72.46116217589493,1054.8395805961911,1
-27.274361400189207,-40.40725421571747,-71.62840622501076,-105.34782608695653,125.57832505422235,47.74811430999682,-59.7021531100479,10.762711864406796,1.505928853754937,12.450980392156865,-23.191304347826087,-8.466666666666665,5.2049180327868765,0.4980392156862763,-0.49803921568627274,7.822323573621348,60.10414743398939,46.43667394697248,519.0857498023054,72.46116217589493,1054.8395805961911,1
-27.274361400189207,-40.40725421571747,-71.62840622501076,-105.34782608695653,125.57832505422235,47.74811430999682,-59.7021531100479,7.533898305084762,-1.5059288537549445,9.462745098039218,-20.982608695652175,-2.490196078431371,3.122950819672123,-2.490196078431371,-0.49803921568627274,6.010820393094029,46.02916876649942,46.43667394697248,519.0857498023054,72.46116217589493,1054.8395805961911,1
