,Gyro 0,Gyro 1,Gyro 2,Label,Orientation 0,Orientation 1,Orientation 2,Orientation 3,Sensor 0,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Timestamp
0,-3.0,56.0,-18.0,0.0,10813.0,9661.0,-7449.0,-1638.0,0.0,-3.0,0.0,1.0,0.0,-2.0,-2.0,-1.0,2.6226043701171875e-06
1,-3.0,56.0,-18.0,0.0,10813.0,9661.0,-7449.0,-1638.0,-2.0,-4.0,-1.0,1.0,-2.0,-3.0,-3.0,-3.0,0.002759695053100586
2,-3.0,56.0,-18.0,0.0,10813.0,9661.0,-7449.0,-1638.0,-1.0,-3.0,-7.0,-3.0,-3.0,0.0,-2.0,-2.0,0.0062084197998046875
3,8.0,58.0,-10.0,0.0,10814.0,9668.0,-7439.0,-1636.0,-1.0,-3.0,-7.0,-3.0,-3.0,0.0,-2.0,-2.0,0.009363889694213867
4,8.0,58.0,-10.0,0.0,10814.0,9668.0,-7439.0,-1636.0,-4.0,-6.0,-6.0,-3.0,-1.0,-1.0,0.0,0.0,0.012154102325439453
5,8.0,58.0,-10.0,0.0,10814.0,9668.0,-7439.0,-1636.0,2.0,-5.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.013981819152832031
6,-37.0,38.0,-23.0,0.0,10819.0,9670.0,-7427.0,-1645.0,2.0,-5.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.01577138900756836
7,-37.0,38.0,-23.0,0.0,10819.0,9670.0,-7427.0,-1645.0,-3.0,-11.0,-7.0,3.0,2.0,0.0,0.0,-2.0,0.01775956153869629
8,-37.0,38.0,-23.0,0.0,10819.0,9670.0,-7427.0,-1645.0,-3.0,-11.0,-7.0,3.0,2.0,0.0,0.0,-2.0,0.02004265785217285
9,-37.0,38.0,-23.0,0.0,10819.0,9670.0,-7427.0,-1645.0,2.0,2.0,8.0,-2.0,-4.0,-12.0,-4.0,-5.0,0.021991729736328125
10,-81.0,15.0,-34.0,0.0,10827.0,9667.0,-7417.0,-1658.0,2.0,2.0,8.0,-2.0,-4.0,-12.0,-4.0,-5.0,0.024328947067260742
11,-81.0,15.0,-34.0,0.0,10827.0,9667.0,-7417.0,-1658.0,0.0,2.0,-17.0,-8.0,-3.0,-3.0,-1.0,0.0,0.02619338035583496
12,-81.0,15.0,-34.0,0.0,10827.0,9667.0,-7417.0,-1658.0,0.0,0.0,-6.0,0.0,5.0,8.0,3.0,-1.0,0.029468059539794922
13,-116.0,14.0,-21.0,0.0,10838.0,9659.0,-7408.0,-1673.0,0.0,0.0,-6.0,0.0,5.0,8.0,3.0,-1.0,0.031374216079711914
14,-116.0,14.0,-21.0,0.0,10838.0,9659.0,-7408.0,-1673.0,-1.0,2.0,11.0,3.0,3.0,0.0,-3.0,-4.0,0.033212900161743164
15,-116.0,14.0,-21.0,0.0,10838.0,9659.0,-7408.0,-1673.0,2.0,3.0,-1.0,-2.0,-2.0,-3.0,1.0,3.0,0.0349726676940918
16,-112.0,13.0,-42.0,0.0,10847.0,9651.0,-7401.0,-1685.0,2.0,3.0,-1.0,-2.0,-2.0,-3.0,1.0,3.0,0.03678154945373535
17,-112.0,13.0,-42.0,0.0,10847.0,9651.0,-7401.0,-1685.0,4.0,5.0,6.0,2.0,1.0,2.0,-1.0,1.0,0.03861403465270996
18,-112.0,13.0,-42.0,0.0,10847.0,9651.0,-7401.0,-1685.0,-2.0,-3.0,-6.0,0.0,-1.0,0.0,-1.0,-3.0,0.040674686431884766
19,-105.0,28.0,-42.0,0.0,10860.0,9642.0,-7393.0,-1694.0,-2.0,-3.0,-6.0,0.0,-1.0,0.0,-1.0,-3.0,0.04246163368225098
20,-105.0,28.0,-42.0,0.0,10860.0,9642.0,-7393.0,-1694.0,0.0,1.0,1.0,1.0,0.0,1.0,-2.0,1.0,0.04432106018066406
21,-105.0,28.0,-42.0,0.0,10860.0,9642.0,-7393.0,-1694.0,-1.0,4.0,2.0,1.0,-4.0,-3.0,0.0,1.0,0.04608750343322754
22,-98.0,33.0,-42.0,0.0,10873.0,9632.0,-7384.0,-1701.0,-1.0,4.0,2.0,1.0,-4.0,-3.0,0.0,1.0,0.04785943031311035
23,-98.0,33.0,-42.0,0.0,10873.0,9632.0,-7384.0,-1701.0,12.0,31.0,16.0,0.0,-3.0,1.0,2.0,3.0,0.05010223388671875
24,-98.0,33.0,-42.0,0.0,10873.0,9632.0,-7384.0,-1701.0,-4.0,-1.0,-3.0,1.0,-3.0,4.0,0.0,-4.0,0.05276846885681152
25,-78.0,30.0,-42.0,0.0,10882.0,9627.0,-7375.0,-1709.0,-4.0,-1.0,-3.0,1.0,-3.0,4.0,0.0,-4.0,0.05478620529174805
26,-78.0,30.0,-42.0,0.0,10882.0,9627.0,-7375.0,-1709.0,-4.0,-8.0,-4.0,-2.0,-4.0,-1.0,-1.0,-1.0,0.05665421485900879
27,-78.0,30.0,-42.0,0.0,10882.0,9627.0,-7375.0,-1709.0,-1.0,-2.0,-5.0,-2.0,1.0,1.0,-2.0,0.0,0.058412790298461914
28,-120.0,6.0,-29.0,0.0,10896.0,9615.0,-7367.0,-1723.0,-1.0,-2.0,-5.0,-2.0,1.0,1.0,-2.0,0.0,0.0601806640625
29,-120.0,6.0,-29.0,0.0,10896.0,9615.0,-7367.0,-1723.0,-5.0,-6.0,-1.0,-1.0,3.0,-3.0,-3.0,-4.0,0.06358933448791504
30,-120.0,6.0,-29.0,0.0,10896.0,9615.0,-7367.0,-1723.0,-3.0,-4.0,-1.0,-2.0,-3.0,-2.0,0.0,1.0,0.06540560722351074
31,-180.0,-18.0,-41.0,0.0,10922.0,9593.0,-7352.0,-1751.0,-3.0,-4.0,-1.0,-2.0,-3.0,-2.0,0.0,1.0,0.06719350814819336
32,-180.0,-18.0,-41.0,0.0,10922.0,9593.0,-7352.0,-1751.0,0.0,-2.0,-1.0,-2.0,-2.0,-3.0,-2.0,-1.0,0.06905746459960938
33,-180.0,-18.0,-41.0,0.0,10922.0,9593.0,-7352.0,-1751.0,3.0,15.0,8.0,-2.0,1.0,0.0,0.0,0.0,0.07081222534179688
34,-341.0,-61.0,-1.0,0.0,10962.0,9549.0,-7339.0,-1797.0,3.0,15.0,8.0,-2.0,1.0,0.0,0.0,0.0,0.07257914543151855
35,-341.0,-61.0,-1.0,0.0,10962.0,9549.0,-7339.0,-1797.0,-3.0,-9.0,-4.0,3.0,0.0,-1.0,-2.0,-1.0,0.07476568222045898
36,-341.0,-61.0,-1.0,0.0,10962.0,9549.0,-7339.0,-1797.0,3.0,0.0,-15.0,-4.0,-3.0,-1.0,0.0,2.0,0.07655191421508789
37,-606.0,-102.0,68.0,0.0,11032.0,9463.0,-7329.0,-1861.0,3.0,0.0,-15.0,-4.0,-3.0,-1.0,0.0,2.0,0.07830929756164551
38,-606.0,-102.0,68.0,0.0,11032.0,9463.0,-7329.0,-1861.0,-6.0,-11.0,1.0,-3.0,-2.0,0.0,0.0,-1.0,0.08029031753540039
39,-606.0,-102.0,68.0,0.0,11032.0,9463.0,-7329.0,-1861.0,9.0,22.0,12.0,2.0,2.0,-1.0,0.0,2.0,0.08264517784118652
40,-976.0,-207.0,149.0,0.0,11140.0,9320.0,-7322.0,-1963.0,9.0,22.0,12.0,2.0,2.0,-1.0,0.0,2.0,0.08499503135681152
41,-976.0,-207.0,149.0,0.0,11140.0,9320.0,-7322.0,-1963.0,0.0,0.0,-12.0,-5.0,0.0,-2.0,-1.0,1.0,0.08702826499938965
42,-976.0,-207.0,149.0,0.0,11140.0,9320.0,-7322.0,-1963.0,-7.0,-21.0,-14.0,-4.0,-2.0,-1.0,0.0,-3.0,0.08883190155029297
43,-1384.0,-366.0,296.0,0.0,11272.0,9119.0,-7333.0,-2103.0,-7.0,-21.0,-14.0,-4.0,-2.0,-1.0,0.0,-3.0,0.0906822681427002
44,-1384.0,-366.0,296.0,0.0,11272.0,9119.0,-7333.0,-2103.0,-2.0,7.0,-4.0,-6.0,-2.0,0.0,-2.0,0.0,0.0925447940826416
45,-1384.0,-366.0,296.0,0.0,11272.0,9119.0,-7333.0,-2103.0,-7.0,-16.0,-2.0,7.0,2.0,1.0,1.0,-1.0,0.0952463150024414
46,-2018.0,-506.0,502.0,0.0,11443.0,8817.0,-7391.0,-2258.0,-7.0,-16.0,-2.0,7.0,2.0,1.0,1.0,-1.0,0.09747958183288574
47,-2018.0,-506.0,502.0,0.0,11443.0,8817.0,-7391.0,-2258.0,-1.0,-9.0,0.0,5.0,0.0,-1.0,-1.0,-3.0,0.09937810897827148
48,-2018.0,-506.0,502.0,0.0,11443.0,8817.0,-7391.0,-2258.0,-5.0,-2.0,-1.0,4.0,2.0,-3.0,0.0,-4.0,0.1011502742767334
49,-2554.0,-712.0,667.0,0.0,11643.0,8425.0,-7475.0,-2451.0,-5.0,-2.0,-1.0,4.0,2.0,-3.0,0.0,-4.0,0.10290193557739258
50,-2554.0,-712.0,667.0,0.0,11643.0,8425.0,-7475.0,-2451.0,2.0,6.0,5.0,3.0,0.0,1.0,0.0,0.0,0.10477042198181152
51,-2554.0,-712.0,667.0,0.0,11643.0,8425.0,-7475.0,-2451.0,-6.0,-17.0,1.0,-1.0,-7.0,-2.0,-2.0,0.0,0.10680508613586426
52,-3020.0,-824.0,836.0,0.0,11866.0,7949.0,-7571.0,-2667.0,-6.0,-17.0,1.0,-1.0,-7.0,-2.0,-2.0,0.0,0.10866761207580566
53,-3020.0,-824.0,836.0,0.0,11866.0,7949.0,-7571.0,-2667.0,-11.0,-27.0,-23.0,16.0,9.0,-2.0,-4.0,-4.0,0.11052680015563965
54,-3020.0,-824.0,836.0,0.0,11866.0,7949.0,-7571.0,-2667.0,1.0,3.0,1.0,-4.0,1.0,2.0,0.0,0.0,0.11338186264038086
55,-3144.0,-830.0,868.0,0.0,12085.0,7442.0,-7662.0,-2880.0,1.0,3.0,1.0,-4.0,1.0,2.0,0.0,0.0,0.11587834358215332
56,-3144.0,-830.0,868.0,0.0,12085.0,7442.0,-7662.0,-2880.0,-1.0,-11.0,-5.0,-5.0,1.0,2.0,0.0,-3.0,0.11777091026306152
57,-3144.0,-830.0,868.0,0.0,12085.0,7442.0,-7662.0,-2880.0,5.0,-2.0,1.0,1.0,-9.0,-8.0,0.0,3.0,0.11954236030578613
