Gyro 0,Gyro 1,Gyro 2,Orientation 0,Orientation 1,Orientation 2,Orientation 3,Sensor 0,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor Mean,Sensor Variance,Gyro Mean,Gyro Variance,Orientation Mean,Orientation Variance,Label
-27.325560835451434,28.741923807800216,-57.10191246309845,115.11282570199842,-126.37930623435452,87.45129059117399,14.403124365997144,2.4901960784313744,-3.594339622641506,-9.3688524590164,1.0583333333333353,-1.4941176470588218,0.4980392156862763,-0.49803921568627274,1.4941176470588253,2.5620044023641015,8.637964060078783,37.72313236878336,1899.893029363232,66.9855539909657,1938.2479508928388,1
-27.325560835451434,28.741923807800216,-57.10191246309845,115.11282570199842,-126.37930623435452,87.45129059117399,14.403124365997144,5.4784313725490215,-25.160377358490564,-2.0819672131147615,-15.874999999999998,-5.478431372549018,6.4745098039215705,-3.48627450980392,2.4901960784313744,8.315648463607527,65.21365865871745,37.72313236878336,1899.893029363232,66.9855539909657,1938.2479508928388,1
-27.325560835451434,28.741923807800216,-57.10191246309845,115.11282570199842,-126.37930623435452,87.45129059117399,14.403124365997144,5.4784313725490215,-8.386792452830186,4.163934426229501,1.0583333333333353,5.4784313725490215,2.4901960784313744,1.4941176470588253,4.482352941176472,4.129073703019717,5.850583198071574,37.72313236878336,1899.893029363232,66.9855539909657,1938.2479508928388,1
-26.764172836777544,28.374174282870346,-56.938903863432174,115.11282570199842,-126.37930623435452,87.45129059117399,14.403124365997144,5.4784313725490215,-8.386792452830186,4.163934426229501,1.0583333333333353,5.4784313725490215,2.4901960784313744,1.4941176470588253,4.482352941176472,4.129073703019717,5.850583198071574,37.35908366102669,1871.5121697358095,66.80863461610032,1953.9571013498746,1
-26.764172836777544,28.374174282870346,-56.938903863432174,115.11282570199842,-126.37930623435452,87.45129059117399,14.403124365997144,1.4941176470588253,-5.990566037735846,-17.696721311475414,-1.0583333333333318,-28.388235294117646,-1.4941176470588218,0.4980392156862763,1.4941176470588253,7.264281016690623,105.8371107659484,37.35908366102669,1871.5121697358095,66.80863461610032,1953.9571013498746,1
-26.764172836777544,28.374174282870346,-56.938903863432174,115.11282570199842,-126.37930623435452,87.45129059117399,14.403124365997144,-2.490196078431371,-4.792452830188676,4.163934426229501,-6.349999999999998,0.4980392156862763,3.4862745098039234,-0.49803921568627274,0.4980392156862763,2.8471219364640366,4.982706159227511,37.35908366102669,1871.5121697358095,66.80863461610032,1953.9571013498746,1
-26.708034036910156,28.305221246945994,-57.00410730329868,115.11282570199842,-126.42472285135295,87.29267277268939,14.55771961858386,-2.490196078431371,-4.792452830188676,4.163934426229501,-6.349999999999998,0.4980392156862763,3.4862745098039234,-0.49803921568627274,0.4980392156862763,2.8471219364640366,4.982706159227511,37.339120862384945,1870.3319749971165,66.8073847507477,1955.9682343399563,1
-26.708034036910156,28.305221246945994,-57.00410730329868,115.11282570199842,-126.42472285135295,87.29267277268939,14.55771961858386,-3.48627450980392,-14.377358490566035,-19.77868852459017,-6.349999999999998,-20.419607843137253,-5.478431372549018,-2.490196078431371,8.466666666666669,10.105902935718053,51.17235563317109,37.339120862384945,1870.3319749971165,66.8073847507477,1955.9682343399563,1
-26.708034036910156,28.305221246945994,-57.00410730329868,115.11282570199842,-126.42472285135295,87.29267277268939,14.55771961858386,-1.4941176470588218,2.3962264150943433,19.778688524590155,8.466666666666669,-13.44705882352941,-0.49803921568627274,3.4862745098039234,-4.482352941176469,6.756178092950758,45.572106470615545,37.339120862384945,1870.3319749971165,66.8073847507477,1955.9682343399563,1
-26.764172836777544,28.35118993756223,-57.00410730329868,115.11282570199842,-126.42472285135295,87.29267277268939,14.55771961858386,-1.4941176470588218,2.3962264150943433,19.778688524590155,8.466666666666669,-13.44705882352941,-0.49803921568627274,3.4862745098039234,-4.482352941176469,6.756178092950758,45.572106470615545,37.373156692546154,1872.9472695603818,66.82270764761978,1954.1990446713,1
-26.764172836777544,28.35118993756223,-57.00410730329868,115.11282570199842,-126.42472285135295,87.29267277268939,14.55771961858386,2.4901960784313744,-2.396226415094336,4.163934426229501,-43.391666666666666,-3.48627450980392,0.4980392156862763,2.4901960784313744,30.380392156862747,11.162115693400775,265.2781295239203,37.373156692546154,1872.9472695603818,66.82270764761978,1954.1990446713,1
-26.764172836777544,28.35118993756223,-57.00410730329868,115.11282570199842,-126.42472285135295,87.29267277268939,14.55771961858386,-1.4941176470588218,-1.1981132075471663,3.1229508196721234,-14.816666666666665,-11.454901960784312,-3.48627450980392,-2.490196078431371,2.4901960784313744,5.069177121049469,26.164697737848734,37.373156692546154,1872.9472695603818,66.82270764761978,1954.1990446713,1
-26.315062437838435,28.144330829789176,-56.90630214349891,115.24133569440926,-126.51555608534986,87.02830974188173,14.815378372895054,-1.4941176470588218,-1.1981132075471663,3.1229508196721234,-14.816666666666665,-11.454901960784312,-3.48627450980392,-2.490196078431371,2.4901960784313744,5.069177121049469,26.164697737848734,37.121898470375505,1855.8766051607104,66.76398955589912,1969.3525649373587,1
-26.315062437838435,28.144330829789176,-56.90630214349891,115.24133569440926,-126.51555608534986,87.02830974188173,14.815378372895054,-0.49803921568627274,-3.594339622641506,-19.77868852459017,-5.291666666666664,-6.474509803921567,-5.478431372549018,-1.4941176470588218,-16.435294117647057,7.3806358713451345,48.694151015092565,37.121898470375505,1855.8766051607104,66.76398955589912,1969.3525649373587,1
