,Gyro 0,Gyro 1,Gyro 2,Label,Orientation 0,Orientation 1,Orientation 2,Orientation 3,Sensor 0,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Timestamp
0,3.0,12.0,11.0,0.0,5464.0,-1633.0,-11208.0,-10503.0,-1.0,0.0,-9.0,3.0,1.0,-6.0,-3.0,-3.0,2.1457672119140625e-06
1,3.0,12.0,11.0,0.0,5464.0,-1633.0,-11208.0,-10503.0,10.0,8.0,9.0,-16.0,0.0,1.0,-1.0,4.0,0.002161741256713867
2,3.0,12.0,11.0,0.0,5464.0,-1633.0,-11208.0,-10503.0,-4.0,1.0,-3.0,0.0,-1.0,1.0,1.0,-2.0,0.004419803619384766
3,3.0,12.0,11.0,0.0,5464.0,-1633.0,-11208.0,-10503.0,-4.0,-3.0,-4.0,3.0,1.0,-1.0,0.0,-3.0,0.007688045501708984
4,3.0,12.0,11.0,0.0,5464.0,-1633.0,-11208.0,-10503.0,-3.0,-3.0,5.0,4.0,-1.0,3.0,-1.0,-2.0,0.01100611686706543
5,3.0,12.0,11.0,0.0,5464.0,-1633.0,-11208.0,-10503.0,-2.0,-5.0,-5.0,2.0,-1.0,3.0,-1.0,-2.0,0.014205217361450195
6,10.0,1.0,3.0,0.0,5462.0,-1627.0,-11214.0,-10499.0,-2.0,-5.0,-5.0,2.0,-1.0,3.0,-1.0,-2.0,0.01703929901123047
7,10.0,1.0,3.0,0.0,5462.0,-1627.0,-11214.0,-10499.0,3.0,2.0,15.0,-52.0,2.0,2.0,1.0,0.0,0.02004265785217285
8,10.0,1.0,3.0,0.0,5462.0,-1627.0,-11214.0,-10499.0,-1.0,-5.0,3.0,1.0,2.0,0.0,-1.0,0.0,0.022821903228759766
9,10.0,-3.0,-5.0,0.0,5461.0,-1626.0,-11214.0,-10499.0,-1.0,-5.0,3.0,1.0,2.0,0.0,-1.0,0.0,0.025700092315673828
10,10.0,-3.0,-5.0,0.0,5461.0,-1626.0,-11214.0,-10499.0,7.0,3.0,1.0,22.0,-1.0,-2.0,-2.0,4.0,0.027609586715698242
11,10.0,-3.0,-5.0,0.0,5461.0,-1626.0,-11214.0,-10499.0,-2.0,2.0,-1.0,-10.0,-2.0,0.0,1.0,-2.0,0.02947092056274414
12,-15.0,-6.0,-10.0,0.0,5461.0,-1626.0,-11215.0,-10498.0,-2.0,2.0,-1.0,-10.0,-2.0,0.0,1.0,-2.0,0.03127169609069824
13,-15.0,-6.0,-10.0,0.0,5461.0,-1626.0,-11215.0,-10498.0,-2.0,-4.0,4.0,17.0,3.0,-1.0,0.0,-1.0,0.03363656997680664
14,-15.0,-6.0,-10.0,0.0,5461.0,-1626.0,-11215.0,-10498.0,-1.0,0.0,-1.0,20.0,-2.0,4.0,-2.0,-3.0,0.03572273254394531
15,-19.0,-3.0,-7.0,0.0,5457.0,-1625.0,-11216.0,-10500.0,-1.0,0.0,-1.0,20.0,-2.0,4.0,-2.0,-3.0,0.03767800331115723
16,-19.0,-3.0,-7.0,0.0,5457.0,-1625.0,-11216.0,-10500.0,1.0,-3.0,-9.0,-1.0,-3.0,-5.0,-2.0,-4.0,0.03955388069152832
17,-19.0,-3.0,-7.0,0.0,5457.0,-1625.0,-11216.0,-10500.0,-2.0,-6.0,9.0,7.0,-1.0,-2.0,-2.0,-2.0,0.04137992858886719
18,-10.0,1.0,-11.0,0.0,5457.0,-1625.0,-11216.0,-10499.0,-2.0,-6.0,9.0,7.0,-1.0,-2.0,-2.0,-2.0,0.04317975044250488
19,-10.0,1.0,-11.0,0.0,5457.0,-1625.0,-11216.0,-10499.0,-4.0,-6.0,-16.0,8.0,-3.0,2.0,-1.0,0.0,0.0450742244720459
20,-10.0,1.0,-11.0,0.0,5457.0,-1625.0,-11216.0,-10499.0,1.0,2.0,3.0,14.0,3.0,6.0,0.0,0.0,0.04694104194641113
21,5.0,3.0,-10.0,0.0,5456.0,-1625.0,-11217.0,-10499.0,1.0,2.0,3.0,14.0,3.0,6.0,0.0,0.0,0.04873180389404297
