Gyro 0,Gyro 1,Gyro 2,Orientation 0,Orientation 1,Orientation 2,Orientation 3,Sensor 0,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7
-43.37615469885453,46.50658064516129,-26.568828303522185,-126.47074851739062,124.64761363636363,-32.006048387096826,41.01762255687282,-2.0503780793417867,0.006855827487448174,10.567971002111372,2.2882647128611486,28.359223025670342,18.62666666552495,19.493023255723106,-6.489051094896447
-43.37615469885453,46.50658064516129,-26.568828303522185,-126.47074851739062,124.64761363636363,-32.006048387096826,41.01762255687282,-0.4442090775370371,1.1184606643927086,10.567891594916198,-5.7207431911036615,18.49514533656755,20.88444444322429,20.674418604561147,-4.635036496356283
-43.0945929301638,46.89987096774194,-26.188558821211885,-126.51146016989902,124.7053409090909,-34.11844758064524,41.91284844601097,-0.7238767301969613,1.1258724273764282,10.56781218906224,-5.720742804772749,18.49514534905766,20.884444443109935,20.674418604562344,-4.635036496356263
-43.0945929301638,46.89987096774194,-26.188558821211885,-126.51146016989902,124.7053409090909,-34.11844758064524,41.91284844601097,1.6272266800684494,2.2337282924212216,5.864338467829351,-19.450466280124786,18.495145361547767,14.111111109783213,12.404651162708427,2.78102189780431
-43.0945929301638,46.89987096774194,-26.188558821211885,-126.51146016989902,124.7053409090909,-34.11844758064524,41.91284844601097,0.9514347542293073,1.1369390312859116,3.512720720689047,-3.4324500858643825,19.72815508257362,16.36888888763502,21.855813953403974,-4.635036496356246
-43.47000862175143,47.162064516129035,-26.448743203845247,-126.49110434364482,124.71977272727271,-36.23084677419365,42.88945850688884,0.9999693983089146,1.1443154277423035,3.5128795377640945,-3.4324504721954905,19.728155090900362,16.368888887673133,21.85581395340477,-4.635036496356225
-43.47000862175143,47.162064516129035,-26.448743203845247,-126.49110434364482,124.71977272727271,-36.23084677419365,42.88945850688884,-4.881375381116195,-5.451069016967493,-1.1903559645630626,-5.7207381688070145,20.961164807762845,16.36888888771125,36.032558139442905,2.781021897804348
-43.47000862175143,47.162064516129035,-26.448743203845247,-126.49110434364482,124.71977272727271,-36.23084677419365,42.88945850688884,-11.712358090274074,-18.626920424831503,2.337507399078617,-5.72073778247695,22.194174520461964,11.853333332274453,11.223255813873564,-0.9270072992759328
-43.18844685306071,46.2443870967742,-26.929083602552993,-126.4503926911364,124.73420454545455,-38.151209677419445,43.82537648189685,-9.13911271517047,-18.552745154498986,2.337705909021519,-5.7207373961469505,22.194174520461967,11.853333332465038,11.223255813877946,-0.9270072992759246
-43.18844685306071,46.2443870967742,-26.929083602552993,-126.4503926911364,124.73420454545455,-38.151209677419445,43.82537648189685,12.934635677493159,31.041893299713635,23.503178840851476,-1.144162389256055,29.59223277167643,19.755555554736723,27.76279069759256,6.489051094884636
