Gyro 0 Mean,Gyro 0 Variance,Gyro 1 Mean,Gyro 1 Variance,Gyro 2 Mean,Gyro 2 Variance,Label,Orientation 0 Mean,Orientation 0 Variance,Orientation 1 Mean,Orientation 1 Variance,Orientation 2 Mean,Orientation 2 Variance,Orientation 3 Mean,Orientation 3 Variance,Sensor 0 Mean,Sensor 0 Variance,Sensor 1 Mean,Sensor 1 Variance,Sensor 2 Mean,Sensor 2 Variance,Sensor 3 Mean,Sensor 3 Variance,Sensor 4 Mean,Sensor 4 Variance,Sensor 5 Mean,Sensor 5 Variance,Sensor 6 Mean,Sensor 6 Variance,Sensor 7 Mean,Sensor 7 Variance,sch 0,sch 1,sch 2,sch 3,sch 4,sch 5,sch 6,sch 7,zcr 0,zcr 1,zcr 2,zcr 3,zcr 4,zcr 5,zcr 6,zcr 7
-28.108070997515078,1331.8388212162324,-81.55363324708927,1225.2327713360405,-64.0182888510316,1254.0328473597738,1,-84.2342623963583,5151.9816479554165,74.3567299808497,3847.715516607321,50.53254596397601,3745.7306745227334,-1.995714285714368,1435.1678697028146,-5.262612022245765,460.87571698552773,-0.1573168457374261,701.2651610414273,5.9939078194976245,1139.1964231613435,-2.405367232614265,1359.0062950566362,1.2351383875041493,2039.2515532210625,-4.101020254188248,920.4185265401512,-0.3406588235478463,1170.6690242585464,-0.3400159362507154,818.0837951407575,2.6630434782608696,4.418181818181818,3.881889763779528,4.468468468468467,4.467889908256881,4.2393162393162385,4.635514018691588,3.8897637795275593,3.26,2.7808988764044944,3.1656050955414017,3.125786163522013,2.85632183908046,3.264900662251656,2.84,2.6105263157894742
-20.474370207139714,1527.1497249212493,-37.719600756859045,999.3861822566645,-43.698061578330346,1468.8683662222393,1,-77.36031818181819,6069.10588818497,96.8931180776575,3717.883747462276,-69.81205942646551,6612.54828041826,95.00169258230859,4583.660886091022,15.615968066006367,365.01138664247566,-0.16473696233909535,872.6712864405213,20.22449758410901,1168.566408159592,10.254705114019984,1066.3147908109536,2.2690691914539562,1225.2540225277262,0.38448624981047497,487.022631188816,-0.5099921568178393,866.2178168639572,3.0500566801578217,669.7939090216721,3.28,4.066115702479339,3.5611510791366907,4.024390243902439,4.653846153846153,4.45945945945946,4.660377358490567,4.024390243902439,10.093023255813952,2.862068965517241,4.504587155963303,8.163636363636364,2.6020942408376957,2.734806629834254,2.7709497206703912,2.9580838323353293
-38.30315637612711,1288.0840480128702,-84.16104859335042,1299.0195445396973,-45.39893781360997,1396.3414780372107,1,85.24214309088211,5460.447180612245,-101.2908071400238,3579.0538431224945,66.43205227924767,6773.663140185239,-97.1484939012948,3931.07838195496,-8.62022249405233,446.4100201174275,-1.2992446636626405,782.755465953461,14.228247800858915,1038.7151754839886,0.18910149722195407,790.8172195266644,0.9960787681776058,1221.314378714348,-2.0957570815990962,827.8154520506137,-0.2868705884904699,711.5929323313701,-2.114980079679738,671.4287573276632,3.0184049079754596,4.2434782608695665,3.828125,4.2393162393162385,4.350877192982456,4.213675213675214,4.688679245283018,3.952,6.36,3.0869565217391304,5.092783505154639,3.05625,2.7555555555555555,2.8448275862068964,3.0683229813664594,2.7865168539325844
-33.493399380804966,1449.134168965202,-87.99077707006369,1196.7855256509386,-73.86848792000497,1260.7668644545315,1,-87.00837705977385,5339.223060131921,81.35598452150617,4022.225297331687,57.39743360752057,2899.3793541364616,-9.634043847874807,2090.1851118923087,18.09309293774321,557.8464515742703,-7.906801161602657,1034.7547242485539,-0.7575014400492538,1195.2733904513561,0.0954135135184792,1033.2130219315582,1.9284091774471583,1967.904001877137,-0.061756864211153326,979.2959846803018,0.047811764776991936,1053.0675033160403,0.02390588235816516,605.976562349584,3.1392405063291138,3.8203125,4.5,3.936507936507936,4.45045045045045,4.024590163934426,4.5412844036697235,4.350877192982456,6.6984126984126995,3.943548387096774,3.0304878048780486,2.8505747126436782,2.6775956284153004,2.6105263157894742,2.6956521739130435,2.952380952380953
-29.85301306841701,1390.3596311487802,-57.24091931668857,1107.6148684361854,-55.211596863901356,1412.2714808571307,1,-89.2041673390633,5428.596954671346,87.66313331162488,3312.9602747826048,37.2065986584684,3755.4864069076475,88.04096980899567,2766.6643866272166,-23.067978704871763,458.75564067661423,-4.352560497136406,929.5956450383943,-9.337872539427105,1391.8919631626575,-0.06586969332017495,1352.7154863107844,1.0518570577257549,1755.7190503209629,7.1120000117371776,945.2436487436363,-1.2240000001290607,1167.0058240012045,3.763715555552664,1108.5950830045133,3.1265822784810124,4.107438016528927,4.396396396396397,4.730769230769232,4.321428571428571,4.008196721311475,4.419642857142857,3.721804511278195,6.153846153846152,2.8457142857142856,3.699248120300752,3.1265822784810124,2.9005847953216373,3.9915966386554618,2.929411764705882,3.3288590604026846
-10.560980384307461,1822.5722051693008,-68.49617471689393,1852.2523316682605,-49.441215910638896,1715.39167399986,1,78.16838265813789,5852.856158541093,-96.12100810944222,3951.8491822657575,64.65302202469134,6867.4344041814975,-90.52860186029542,4548.551131321229,-29.66937423885777,402.2321544082574,-1.1491451876457257,1048.2899659082298,1.1342618786716376,1215.3836684179362,0.3046979967104596,1063.1744686786833,1.6913460372597735,1295.9979584588375,11.789923429608233,859.2042115085383,3.232354838721205,755.6374233008821,11.334478632478607,759.39163182438,3.427586206896552,4.267241379310345,4.252173913043478,4.45945945945946,4.410714285714286,3.7615384615384615,4.066115702479339,3.5428571428571427,4.714285714285714,2.8728323699421967,2.823863636363636,3.0,2.862068965517241,5.014084507042254,3.360544217687075,5.204819277108434
-17.766160982639136,1432.4531715542014,-52.445633802816886,1199.8110765507565,-48.4896982056545,1444.2997529982056,1,-93.05603939541687,4801.861946897765,60.010752783964364,5453.456642108998,97.78753872026907,3233.730747935941,-86.29913436532513,5254.2788380199545,-7.802207301977908,614.7505329399238,-15.746675575292294,1098.5600194905387,8.953015421413545,1243.6841491894804,0.07561341440391472,891.6569534694945,1.653490655111314,1848.4945557012784,-0.5893679667347187,961.7621094319746,0.8895019760919725,1198.160769231929,0.14542745098549995,786.7932661121974,3.0,3.875,3.6397058823529416,4.679245283018868,4.189655172413794,4.881188118811881,4.50909090909091,4.203389830508475,4.4905660377358485,4.4727272727272736,3.6296296296296298,2.6847826086956523,2.5515463917525767,2.6382978723404253,2.9939393939393937,2.792134831460674
-30.52487865190946,1428.4571908063485,-73.53746080483832,1383.5392842934396,-41.483359375,1506.5566484177655,1,-69.79807622601278,4872.1249632020035,93.28206669798028,3531.9057102125184,-54.14345452460145,5783.287242690758,91.3039177592372,3925.901640262185,-29.314396431892014,391.9493938969608,-11.992311979351273,626.5419697408887,-0.4809300255339848,1012.9005351528532,1.449467673704309,1146.9801379896364,0.0737104465672457,1438.0112403134058,-6.658353921415189,834.3508836253802,3.4023709677940386,1187.0406044969275,-0.2032000000012112,668.7165343505561,3.315436241610738,4.066666666666666,4.423423423423422,4.7961165048543695,4.25,4.2222222222222205,3.829268292682927,3.991935483870968,8.11111111111111,4.978021978021979,3.264900662251656,2.9176470588235293,2.976047904191617,4.033613445378151,3.3288590604026846,2.523316062176166
-31.04876400786852,1460.5999829082114,-53.22252318259874,1333.2406730168545,-75.87308654670093,1015.5252930215075,1,-83.51084339488636,5516.7091426014895,92.1805193953223,3637.180664707921,12.06386171574904,4605.462545523022,75.88057142857143,2589.468022530612,-17.304058422119784,436.2039736150109,1.4700155638489252,827.5645770458475,23.665841194964102,1562.4548434635349,-2.234352875558685,857.0558025497972,2.0618857027393056,1387.653185704406,0.6354980288462444,1061.5081703563096,-0.2808941177371996,1129.4079938059042,-0.046000000006148525,797.5358839999564,3.220779220779221,4.333333333333333,3.736842105263158,4.699029126213592,4.232758620689655,4.598130841121495,4.3539823008849545,4.49090909090909,5.512820512820514,2.7065217391304346,4.4774774774774775,2.9879518072289155,2.8457142857142856,2.6436170212765955,2.963855421686747,2.515151515151515
-17.135232474901787,2079.691147661245,-45.25444652406416,1235.0063591157955,-56.805591302022975,1949.114581253543,1,-66.8737016419352,6690.417229832591,68.51732298455005,5207.2459048012815,80.18019005719313,3798.400625527928,-36.50222546419103,6125.332625807041,9.740892907901998,637.9219592675088,-15.482973637097686,760.2788662969673,-9.470744223089673,932.0596620123853,12.222659230622627,1047.355692159312,1.527983490288,1597.9180251653681,0.40640001113734814,765.0714923895363,-0.2510117644863438,1104.0639659194364,6.461843621401059,689.1680604924005,2.8771929824561404,3.9674796747967482,4.254385964912281,3.7709923664122136,4.232758620689655,4.049586776859504,4.7864077669902905,4.107438016528927,3.66412213740458,6.037037037037037,3.8139534883720936,5.370786516853934,2.957575757575757,2.929411764705882,3.2847682119205297,5.5443037974683556
