Gyro 0 Mean,Gyro 0 Variance,Gyro 1 Mean,Gyro 1 Variance,Gyro 2 Mean,Gyro 2 Variance,Label,Orientation 0 Mean,Orientation 0 Variance,Orientation 1 Mean,Orientation 1 Variance,Orientation 2 Mean,Orientation 2 Variance,Orientation 3 Mean,Orientation 3 Variance,Sensor 0 Mean,Sensor 0 Variance,Sensor 1 Mean,Sensor 1 Variance,Sensor 2 Mean,Sensor 2 Variance,Sensor 3 Mean,Sensor 3 Variance,Sensor 4 Mean,Sensor 4 Variance,Sensor 5 Mean,Sensor 5 Variance,Sensor 6 Mean,Sensor 6 Variance,Sensor 7 Mean,Sensor 7 Variance
-17.135232474901787,2079.691147661245,-45.25444652406416,1235.0063591157955,-56.805591302022975,1949.114581253543,1,-66.8737016419352,6690.417229832591,68.51732298455005,5207.2459048012815,80.18019005719313,3798.400625527928,-36.50222546419103,6125.332625807041,-10.86184210526316,555.2050820637119,-13.175819004524893,765.6411684294751,-9.4719493670886,932.2443762590754,12.222393162393153,1047.3568631455912,1.5279843137254925,1597.918044375302,0.4064000000000018,765.0714923887123,-0.2510117647058809,1104.0639659198157,6.461843621399164,689.1680604924045
-31.04876400786852,1460.5999829082114,-53.22252318259874,1333.2406730168545,-75.87308654670093,1015.5252930215075,1,-83.51084339488636,5516.7091426014895,92.1805193953223,3637.180664707921,12.06386171574904,4605.462545523022,75.88057142857143,2589.468022530612,-1.7941269841269822,577.9696500629883,2.6753187772925733,830.1051153886459,23.66098604651163,1562.6776136604874,-2.2343904382470163,857.056608050285,2.0618823529411774,1387.653188275279,0.6354980392156878,1061.5081705389618,-0.28089411764705696,1129.407993811857,-0.046,797.535884
-23.5914593949723,1655.494716562854,-62.90945956805624,1456.741624713331,-65.35971822845168,1373.021267772328,1,-73.08611287871109,4353.730530233843,75.01093870801033,5435.661295783409,98.92848311969664,3377.094478617054,-77.7399284184766,5299.182560607836,3.582629032258062,469.03962366571295,-4.725629032258069,736.9671197656088,7.548188481675393,948.5590842461554,-3.4601124497991917,721.2651093591394,1.6754039215686294,1367.5713998618376,5.779540983606548,807.5068764568663,-0.3884705882352923,1023.3203975763167,-1.435301587301585,750.065779345931
2.7143770729351147,1703.8059858386912,-30.46270109058534,2365.391703403551,-40.19653677955346,1954.3740517819565,1,-46.00493271112453,9975.059552925717,31.09873786262957,8137.142105645127,36.61254540967426,7442.704653318123,2.7497099139304435,3539.655610096162,0.969818181818179,570.8307262338734,-3.288738955823288,945.102350045709,0.7450666666666691,1766.4540290647594,-5.245203252032528,1122.9784000528784,0.01195294117647245,1785.8761578730646,17.269711711711714,1010.8988057914132,-1.0359215686274492,1524.9611945928489,3.9710731707317017,1077.2648375065103
-20.474370207139714,1527.1497249212493,-37.719600756859045,999.3861822566645,-43.698061578330346,1468.8683662222393,1,-77.36031818181819,6069.10588818497,96.8931180776575,3717.883747462276,-69.81205942646551,6612.54828041826,95.00169258230859,4583.660886091022,6.389884297520669,550.6314088534937,-0.9781490196078414,881.824507632695,20.267083333333346,1168.88627109375,10.254711864406783,1066.3131827681702,2.269066666666669,1225.2540548013228,0.3844862745098057,487.02263126588235,-0.5099921568627432,866.2178168657595,3.0500566801619207,669.7939090216853
-38.582720151371795,1447.5025771909686,-51.664957683741655,967.0483993493872,-64.92647474933875,1134.1391843783495,1,-81.9145652173913,5564.668611105861,81.93564094311901,4053.867449412166,64.36613109529374,2713.574191674363,-61.16022248803827,3628.815831727588,8.780220338983069,411.26521614794603,-1.6384505928853792,715.4570061275134,0.019921568627452813,1011.3108471141867,-14.215165217391306,997.3754258195842,0.6912784313725504,1489.6080775674584,5.467245901639337,944.6155133018004,-0.26495686274509617,999.176227387989,0.09960784313725662,675.88757431757
-17.178156521739133,1347.3534235051798,-71.71458487277799,1267.8369602513258,-52.37848106876809,1317.701214796802,1,-89.75821532205894,4902.655568345959,55.82415000000002,6174.5765355275025,98.75750174880764,3594.821251048283,-83.03444611528822,5162.620758115694,-10.45512380952382,630.0642273973696,-0.5697568627450963,779.5366493049751,-4.55960975609757,1315.9052315272654,-2.342895999999996,1058.991806141184,2.480235294117649,1987.1125442276048,0.2709333333333353,978.1429418263133,-0.33667450980391955,967.6177207242752,-5.356086956521729,874.016789678639
-20.5230988119798,1412.6831294311648,-75.1237358676061,1124.9332176686046,-46.07210020876827,1761.2935525575504,1,-88.84053966335777,5131.64805092364,78.05970931695406,4568.819842612433,53.68832524271845,2691.1582518042683,-75.37704714989437,2743.4725785725154,14.038648648648666,672.1229596542489,-0.5378823529411741,899.1326785451747,-2.1746723404255257,1216.0875878260927,-9.839271186440682,936.0911072137317,0.9024470588235314,1423.002364392526,-0.40399999999999997,883.1487839999999,-7.2127603305785115,1026.63725172215,-17.19749333333333,911.351096768474
-30.52487865190946,1428.4571908063485,-73.53746080483832,1383.5392842934396,-41.483359375,1506.5566484177655,1,-69.79807622601278,4872.1249632020035,93.28206669798028,3531.9057102125184,-54.14345452460145,5783.287242690758,91.3039177592372,3925.901640262185,-23.344481481481484,497.7949467064472,-8.191499999999998,626.0162210833333,-0.4726608695652029,1012.5826641409453,1.4493649289099622,1146.9800057982525,0.07370980392157066,1438.0113110708805,-6.6583539094650375,834.3508837677182,3.4023709677419327,1187.040604498179,-0.20319999999999835,668.7165343505422
-21.340265681417424,1679.8077176452866,-81.66508291032146,1247.815770661857,-70.28831493506493,1387.4190923555966,1,-78.27763096397268,5327.2329450535335,74.30516865417377,3071.232495315109,-82.76391607753705,5026.3941671506345,81.50711512782937,5592.111401616279,3.1652307692307478,571.6034862504878,-0.623545098039214,620.3994725718418,-2.570358565737057,665.6454505547529,-0.2530039215686257,761.1483917530796,0.5418666666666688,1350.0865349792232,0.13546666666666846,687.0510042608843,-4.510048780487813,990.742749309538,0.1035921568627466,581.9201160621916
-33.493399380804966,1449.134168965202,-87.99077707006369,1196.7855256509386,-73.86848792000497,1260.7668644545315,1,-87.00837705977385,5339.223060131921,81.35598452150617,4022.225297331687,57.39743360752057,2899.3793541364616,-9.634043847874807,2090.1851118923087,7.8592038834951286,697.157931755679,-8.171872727272723,1049.1366860466117,-0.728,1195.262016,0.09562352941176604,1033.2132319037908,1.9284078431372564,1967.9040936019067,-0.061756862745096376,979.2959848749864,0.04781176470588381,1053.0675033162017,0.02390588235294307,605.9765623496195
-23.04321365739232,1522.7403290490274,-68.02649947312962,1330.843390126505,-53.92317845743138,1140.4385604242834,1,-89.60962494494845,5340.391292096966,88.2652672595207,3480.047008151615,18.615722164770773,4144.66970903636,87.43588082901556,3029.659545460953,-0.3705411764705865,408.1792791365782,0.10757647058823702,679.7831759073588,0.7052235294117665,1366.1742824417686,2.279904000000002,1059.037328630784,2.643219123505975,1935.1988539752701,5.909942386831262,875.0531212136357,0.001992156862746896,1228.910487319277,-0.19124705882352755,868.0843706601462
-13.242000415713987,1632.621733511879,-49.50933787362845,1193.7999799794686,-41.222661430441505,1517.925317120078,1,89.7990298350298,5429.1814150008,-80.6750218248751,4771.444560380374,-33.8700367203924,2832.6120310285633,-51.018007174887934,1841.501852527029,-0.2311279620853143,612.7623575880145,-1.4180000000000001,954.3872760000003,-0.6514352941176453,1016.0144221844522,-0.4601882352941162,1012.4964492871359,0.7248537549407074,1580.7389781039542,0.057772549019609674,677.4141662464591,0.061756862745100165,1047.2875642367703,-8.450093617021274,637.9716804348755
-27.11888525458518,1341.7825040758812,-62.42223325062036,1064.6577449465376,-59.98502899462026,1539.0060894728274,1,-78.94371828204704,5220.916151778558,83.09579469466706,3629.9516802492335,28.642763956596983,4858.607401490909,79.23068984700978,3097.991295548491,18.3829292929293,487.2914675951433,-20.7772,786.5353290856198,8.796054794520561,1382.6326475074334,12.061184549356227,813.5724456605208,-1.1853333333333316,1521.3611426112368,1.984442553191493,903.9355790613672,0.08367058823529555,1386.6747516663434,-0.27690980392156683,803.0450791765628
-10.560980384307461,1822.5722051693008,-68.49617471689393,1852.2523316682605,-49.441215910638896,1715.39167399986,1,78.16838265813789,5852.856158541093,-96.12100810944222,3951.8491822657575,64.65302202469134,6867.4344041814975,-90.52860186029542,4548.551131321229,-0.9901019607843118,636.6034708715723,-0.4442509803921553,1038.8431148534255,1.1259567099567125,1215.326904345571,0.3048000000000018,1063.1764168831064,1.6913411764705897,1295.997999334656,11.78992340425532,859.2042115812766,3.232354838709675,755.6374232996878,11.334478632478616,759.3916318243845
-8.80380991926182,1321.784024503584,-47.7033225626741,1209.2460405558736,-47.798617789493036,1278.560246083745,1,-91.66966268210683,4686.487024388851,89.98341487828924,3517.801368617637,-38.91558773345633,8242.231440462607,97.99715081450334,3136.092975911839,3.1508340080971577,505.05181816558195,12.599315315315325,956.0838894102752,-0.46399999999999997,1248.008704,-6.888393162393175,1110.2773823242017,0.7610039215686295,1793.1988335080966,-8.377766666666664,881.0476823455556,-0.3326901960784299,1265.3633399631524,-1.1514666666666649,813.5312960034448
-15.084540449121487,1612.856686485112,-52.116451853694926,1342.6692545303815,-59.02835566011626,1524.4926549066327,1,-90.84594876642404,4847.766444420441,57.99202163105104,5367.155673549706,94.53540930278685,3392.0333313510246,-74.70633545488583,5145.770990123703,-12.189732142857153,586.5117209422832,0.8184444444444411,832.37328953288,2.5989280000000017,1332.653475074816,-4.654550000000001,1347.1877133252776,1.1275607843137274,1869.7531291844045,0.28886274509804083,824.4493935009613,0.29483921568627625,1397.5880907057901,-0.398431372549018,1117.7038577777778
-16.195248340196656,1581.3770279683429,-70.60109817464233,1469.4137660216882,-57.00158216468897,1527.7563446209879,1,-84.06896126960136,5120.4482955625535,84.85939355295784,3780.095968693678,-40.80080740573492,6309.362477471873,63.939254642475994,2759.510574091684,-5.715549783549776,512.6928485361219,-0.6545770750988106,777.1481267686729,2.755392000000002,1181.1496955023358,0.4936612903225872,1110.788029669875,2.9304627450980414,1726.4220023710266,6.639685950413232,1012.9154374971657,-0.3107764705882333,1148.0233079968627,3.4003225806451582,791.3464754422473
-14.046681516587672,1473.3797898239773,-57.991780708986,1171.039102335376,-59.37856662223069,1199.7966020038805,1,-91.6885019548012,4914.823489554724,88.67621985137224,3634.0954956126343,-17.465495562821086,6739.874704409238,77.38262400000009,2286.31823463754,2.192824120603019,678.7929641578747,-0.042,704.0722360000003,4.596086206896545,1006.349388279132,-0.22112941176470413,973.1946812065512,1.0020549019607865,1328.4451748315876,0.15937254901960976,874.0565173148789,-1.1076392156862729,964.5833603582622,-0.4103843137254885,701.493809520892
-0.7132185430463474,2029.2950270640838,25.785903936711264,1469.5151662285807,-14.52176714648603,2223.911964227074,1,-64.62051512455513,5150.109792873871,82.165195458336,5302.555531055526,-57.76035986866108,6204.712375662449,62.015816702052355,5340.586906959237,-24.430892307692307,741.3078664937277,-31.574619047619052,658.3597761020408,-24.948895999999994,477.483291741184,13.130198198198213,817.136459353624,-7.5380645161290465,868.3171814545032,-19.32952763819096,427.2957255681422,-9.739675126903547,557.693074269989,-13.931122448979584,415.8465638796335
21.36864079081262,2228.780577068886,-10.564698564593312,2746.622231133468,23.301734697973103,2381.575427856037,1,-35.1792213094349,7883.0202414775395,71.97951167973584,6188.7000566979505,-48.564235026128905,8119.386437121333,38.34012831389185,5320.098474163499,-7.960412371134023,498.96121738760763,-12.997502762430944,870.8160501723389,-14.037648241206035,451.57778131703753,38.00230769230768,734.213076331361,21.81741860465116,927.9952392098432,10.3988034188034,516.4244465191027,9.645431034482776,667.9749355752083,24.579942857142864,726.0146638334694
40.06859415015498,2126.962311708819,-10.68668578553617,2078.05474853156,1.2070178193898913,2893.412055234676,1,-57.89211015361553,5106.248709706316,69.71907161394402,6536.421632981971,-58.649111184427575,8229.045684328516,45.38232916071578,5207.65804264596,36.505444444444436,487.291140111111,20.954999999999988,461.61280869388855,47.50944144144146,434.65884357568376,-13.973577464788725,383.783351046221,-0.6350000000000141,363.0205261542012,-9.169613445378149,292.4809647725443,-7.941942386831293,379.1271240552083,-11.920737864077687,275.5077301445942
-8.084907911001238,2428.583008450719,13.191147881694635,2281.0393287838942,0.44784140600481215,2852.6639568892438,1,-30.873579047619014,4773.2817778852,70.63715733193092,5189.437320680223,-63.78709392741646,7093.523111460871,50.26385925658607,6717.807150502596,17.727897435897432,546.3591541459565,24.50289361702126,555.9311885486645,-1.8537543859649344,840.3748916909817,12.260648648648644,1037.1667562191378,-0.7486315789473814,527.7916349695291,54.322578947368434,622.1223818808862,12.249149999999982,1031.7099930274996,16.682719999999993,652.6785398016002
12.34561972744972,2482.8918122877812,-30.529822470515203,1621.4736159436575,-4.126199041600113,2517.8787002230906,1,-38.08084063658165,3087.2385526941857,92.39848042328043,4346.030820202487,-66.90490779003679,5738.696989618104,69.66241127563545,4910.021964711101,-17.31665934065934,498.24320808404775,-21.402145833333336,562.2719139283855,4.03367164179105,563.8273563074181,9.303288135593224,710.2612774386671,9.081976744186054,1254.1878560708492,12.048021390374336,612.4953733764191,-1.358122448979592,651.4303855460225,-3.886377622377625,771.6764028801407
8.984156298200498,1864.8606763841485,-11.39517914213625,2414.1277150658266,3.4025918895599667,2202.1544783467816,1,-58.61451483870965,6221.225046189386,71.74835496023427,4550.537741258221,-78.45417100955873,5218.687744918714,80.96526988570093,3777.437700895191,-11.875420289855075,408.08536794454943,-17.729465968586396,307.9772461395246,-36.98992592592593,641.6975528340191,-21.89583673469388,558.3636506389005,20.051058823529406,303.76454483044984,-35.49226666666666,633.0869377264199,-14.869975308641974,962.3163293668648,-38.8427899159664,313.3670550622131
-4.053317637589282,1886.228468211379,5.3155729091347315,1911.7963697999494,-7.686377996181871,2134.716214816013,1,-62.27713262032081,3902.699707709502,80.1784733088394,4742.287681725646,-65.93381465024757,6571.938024597545,61.04210626221271,5891.9074749567835,-22.75075268817206,545.615593895248,-0.16933333333333694,515.380495058481,31.461475728155328,836.6308633213307,-41.51548936170213,280.4686632032593,-0.4083921568627435,514.5424095409459,19.192293193717283,387.29650344058547,4.733139784946223,774.8947537144177,7.0236521739130415,586.878056060183
-12.349813791502203,2240.842546240544,19.36890469299152,2166.8469624963527,-23.12747671121911,2399.075945047273,1,51.9603345289787,2823.5126908034777,84.44037380154786,4335.14835816468,-70.65838407805744,5879.652731575088,67.72953623483846,7063.046145818365,22.61493467336685,248.18234685023108,26.024114285714283,517.0375790454419,5.858933333333349,526.3806597017285,2.4988108108107987,400.2076870591672,-12.445999999999994,644.7291773412602,-0.538859813084112,534.6672408975458,-6.046068376068383,594.2610988311783,-25.891700534759355,590.003710958163
-0.6353141518031525,2694.165670067393,20.195017515274962,2037.402152445389,-16.848673642580543,2466.71272745966,1,-9.307184357541859,4107.816765537335,89.37957675726334,4367.327847854909,-70.41486047308881,5779.730715697207,67.74131886345697,6081.210603422031,-13.733720930232556,618.6374340183883,2.3351612903225787,942.2474525494276,-12.58539024390244,522.7343750737656,-2.4141238938053093,707.5616294450623,-10.790142076502732,752.9754927523662,11.018108108108109,465.60473548413285,-8.277551401869161,599.3486867670539,18.457333333333327,809.2814788290065
28.544697050938343,2440.9752878330787,4.68644329699752,3593.244853584735,-13.624878923766826,2808.0154801676563,1,-20.63113538397151,4891.770935377395,59.60612604807154,5231.789546323515,-24.079793766233763,6074.370863672563,13.828894516450655,8117.0697470802415,-30.338426229508205,846.8085464294544,-21.96123076923077,592.785918140936,2.9514800000000125,710.3453922096,4.972372881355933,842.7756958058029,7.953611940298518,861.1052992506122,46.4847912087912,740.3663570274123,-4.98698591549295,1727.0318115897642,14.120326530612239,973.7273857492712
-1.2116627738850017,2033.3015131543807,4.279001050199547,1753.5354611867574,-7.069647959935192,2472.769892609597,1,-66.44674146845912,4345.893720503073,87.74741596121841,4345.568442950835,-72.61592839289334,5723.199279527825,63.47699824499823,5052.738889166923,-6.560038461538451,658.0644168328403,-3.998613861386136,744.5864860699933,-33.16896240601504,523.6507063834022,-10.071805555555557,574.5019747492283,37.1451727748691,985.5492809412024,29.580590163934414,953.7511418822896,17.812151898734157,701.2757914436787,24.0916046511628,592.1571837636561
-9.346187935805203,1768.7995736368177,-15.718156657963453,2378.488852820143,0.8477033319951972,2651.7030755999576,1,-37.458702069504106,8969.088849763591,68.3805778646369,7102.103576063752,-34.350931717700995,8149.3828477735315,64.86940832049308,6600.847595065246,24.74383333333333,611.97861475,38.47041666666668,559.7295032986111,4.585025641025645,471.09761350690354,2.460625,580.763707421875,6.935304347826085,518.2764193875237,36.65296969696971,534.218310097337,7.587225806451602,1405.1547204828305,50.897033707865155,290.27267429667967
-12.09083072069407,1878.2048471743387,-34.34717062203347,1779.9695451451526,-5.489684167181392,2325.9909174882155,1,-62.641909892729494,4284.362146854361,86.19904209892246,4608.555243312214,-61.74856172703988,6016.188249088077,67.3605057509309,5315.6588981202,5.453349397590344,548.7416480789663,19.69878857142858,564.4266599528489,-12.724,549.8038240000002,-0.5265401459854012,584.3437927169267,0.5156200000000101,997.3869794156,-6.348772946859915,486.11678110537,0.5456296296296259,651.58823618107,3.743831932773108,767.2373565245392
-16.016473275253123,1935.2480175448466,5.4284480562266815,2229.0605886653284,-3.0598934965570166,2022.2756052348984,1,-31.21012288946911,6556.322007666639,77.74905059454419,5270.423524878001,-42.125358658819344,7224.488684225645,73.34276181414523,5324.325039234334,13.906500000000019,966.7771883055556,-22.98970212765957,747.8331397664101,-1.6030222222222217,505.21106444641975,-13.214271604938268,438.2899425794849,-30.14964417177914,313.1387369617223,1.3969999999999874,708.0230761851852,-9.421962264150935,1188.7307039886082,10.259785714285721,486.86036597448975
10.120562051847779,2311.9301755341353,19.873984084880647,2323.668887253773,29.364162135827733,2619.8027137352165,1,-16.83049357142859,6145.617896453581,66.70855153325077,6283.633228827432,-56.064602868880044,7344.316589034601,35.73106424000666,6309.745046774139,-56.896,365.68195461224485,-30.05859090909092,350.93574840702485,-21.452781609195387,588.0076034266086,-0.8675076923077024,604.1555544274556,-0.7705617977528048,876.7945127635402,2.9068888888888806,506.9257528175582,-20.552833333333336,1076.7068768487654,-42.680327868852466,582.0744138672402
7.742498582230607,2299.5128865387783,0.9958874501992012,2300.5227966638017,-12.341264466352346,2301.323004580061,1,-60.76716734693877,5506.206374927764,84.29728975221019,4728.1703926092405,-61.397215990178786,5824.336867309401,65.65945864933187,4909.463211228585,18.6208275862069,866.8713436195006,-4.76738461538462,568.7323358422091,3.6716422764227588,515.2952322992927,1.7644274809160367,622.0615351319852,7.544486486486497,629.3427723525688,2.0807123287671385,613.9298007761306,-37.331315789473685,605.29657333795,-20.31076363636364,686.6335720780166
3.4811642347097003,2681.9604109905013,0.7233333333333285,1993.836246666667,19.842281279105862,3235.1578204555794,1,-0.7995950551286515,5664.175867542213,63.311246497145824,5603.332032063717,-23.51492133570293,7932.979575718552,31.7145905080338,4936.560764003822,-38.89828571428572,1060.833808399093,-29.128720000000005,681.1662247615999,-19.39851162790697,568.6530262325581,-14.569439999999995,739.1617732864001,-6.61323636363637,478.1089024846281,15.49964444444445,1128.519734194568,6.414976744186043,1184.1984725062196,-3.4364705882352964,1266.4557771626296
1.2884316028798894,1676.48636249898,11.797477827839716,2051.3304129993785,-8.774181490655247,2295.363806700202,1,-47.150636387641974,4335.390883297989,85.59388616381307,4958.941828654992,-73.21267626894776,6083.66294632473,41.6984668769716,4449.063788478649,26.85055421686748,526.9814098975177,-0.6955167785234939,473.7456172503942,14.27060550458715,624.2246041565522,4.609114155251135,388.2304194488022,-18.964469387755106,725.717744864223,-3.730011049723757,390.15832113110105,-10.856359550561807,541.8463044241887,9.250651933701658,348.2960803570098
-6.89789779403615,2001.0094412645224,9.41486833013436,2249.112251652503,-3.2449289146644698,2642.0820713466023,1,-60.35805708273054,8757.043723371156,79.18370252266024,6258.836853527719,-46.22179024864565,7653.4591966306725,74.34566990697189,5844.349791866873,1.1552903225806421,551.7507007325702,32.39946835443036,400.49923259669924,24.742158273381296,408.6683392370996,-16.352108108108098,801.0104859138057,-5.201313432835825,694.4648834609045,-1.7703952095808413,624.0466283360465,-17.164467153284676,533.2304150980872,6.993466666666667,440.94707509333335
17.731692075471702,2756.784990935069,27.595705040721988,2577.898913689085,10.308904289781092,2945.1058206412295,1,-39.55269795221844,7348.175735271637,69.67304606661942,6148.112649716515,-47.045463391758005,6534.526951273366,32.43275656417007,7433.299129886767,-7.640319999999997,771.5822733198222,2.3254409937888187,722.1464318191429,-9.922446043165476,739.7889206355777,-22.06625000000001,446.28932713647936,-3.5055155279503096,364.0053300974498,1.2757293233082792,516.9149865122957,-28.289880794701986,559.275076181571,-50.648680851063844,375.38292403319747
0.11504860392968932,2433.973145384018,5.444028699551576,3020.2719514020064,18.68960441356764,2748.525842153709,1,-34.71463435776203,7578.511448722282,63.90794794477067,6375.128627937388,-54.34131529576926,7416.0052195331555,49.823979661766344,8444.164721747793,-1.9268965517241368,1006.9098806183116,-22.17868235294117,782.4064360769553,-11.03745454545454,562.7906632727273,-46.511534883720934,445.0216679199566,-0.4958080000000086,640.4713446031361,38.201600000000006,1296.4864163749112,34.993609195402314,997.733282978465,43.75038596491228,529.4894244432131
-16.01944367588933,2131.3111602034687,13.646641680395387,3022.349961084825,21.708734152195397,2769.189339624219,1,-29.564376364320665,6634.096594073118,48.46236645396535,7707.304436975024,-52.71657871990123,7921.388730495287,41.78087034764828,7652.698517472023,-36.87379310344827,784.4639291319858,-55.21960000000001,653.26579024,-37.549156626506026,654.7788682827696,25.760516129032265,513.9302936774194,41.03107936507935,464.52123059611984,34.35643076923077,731.5997736747928,8.499928571428567,1636.0674158112245,21.670210526315774,478.39400344598334
