Gyro 0 Variance,Gyro 1 Variance,Gyro 2 Variance,Orientation 0 Variance,Orientation 1 Variance,Orientation 2 Variance,Orientation 3 Variance,Sensor 0 Variance,Sensor 1 Variance,Sensor 2 Variance,Sensor 3 Variance,Sensor 4 Variance,Sensor 5 Variance,Sensor 6 Variance,Sensor 7 Variance,Gyro 0 Mean,Gyro 1 Mean,Gyro 2 Mean,Orientation 0 Mean,Orientation 1 Mean,Orientation 2 Mean,Orientation 3 Mean,Sensor 0 Mean,Sensor 1 Mean,Sensor 2 Mean,Sensor 3 Mean,Sensor 4 Mean,Sensor 5 Mean,Sensor 6 Mean,Sensor 7 Mean,zcr 0,zcr 1,zcr 2,zcr 3,zcr 4,zcr 5,zcr 6,zcr 7,sch 0,sch 1,sch 2,sch 3,sch 4,sch 5,sch 6,sch 7,Label
1703.8059858386912,2365.391703403551,1954.3740517819565,9975.059552925717,8137.142105645127,7442.704653318123,3539.655610096162,630.0921739134268,929.8066807535968,1766.3742134422425,1122.9782548046603,1785.8761452768506,1010.8988056773018,1524.9611945894662,1077.2648375064953,2.7143770729351147,-30.46270109058534,-40.19653677955346,-46.00493271112453,31.09873786262957,36.61254540967426,2.7497099139304435,5.70572166060601,-3.2264433731628235,0.7505965918467011,-5.245241532781833,0.011952940492553469,17.26971171031289,-1.0359215686934762,3.971073170741805,3.294520547945205,3.1455696202531644,3.0683229813664594,3.2012987012987013,2.7977528089887644,5.9397590361445785,2.946745562130177,4.108333333333333,1.983935742971888,0.0,0.0,2.1608695652173915,0.0,2.5255102040816326,0.0,2.290322580645161,1
1607.6896844255716,1612.0536243728272,1646.4453800712176,5706.357129379231,3696.5830207981267,6412.543601260032,4683.563369170911,563.1611917639758,1130.9467511280307,1336.617938029264,809.8841039824019,1400.5712187017466,747.9004316344408,1130.0445715208054,881.0126927374408,-10.424727069767439,-66.38335601971367,-48.34983440899871,81.29646862461881,-100.20306914521272,60.20881498420996,-92.09292901151888,17.920025872396415,-11.14814678110917,3.9307494999189614,-3.409122662719791,2.0801900731763787,-0.11355293837116524,-0.8785411764915891,-2.1469047619023165,7.305084745762713,3.3809523809523814,3.0122699386503067,3.2317880794701987,2.8670520231213867,2.5803108808290154,2.751381215469613,2.946745562130177,-0.015463917525773196,0.0,-0.004098360655737704,2.1515151515151514,0.0,0.0,2.0622406639004147,2.004032258064516,1
1612.856686485112,1342.6692545303815,1524.4926549066327,4847.766444420441,5367.155673549706,3392.0333313510246,5145.770990123703,662.4829479034577,828.2730842037599,1332.5666729066377,1347.1886201681993,1869.7531100229294,824.4493934302135,1397.5880907052715,1117.703857777742,-15.084540449121487,-52.116451853694926,-59.02835566011626,-90.84594876642404,57.99202163105104,94.53540930278685,-74.70633545488583,-12.170753493568881,-0.23489995143357384,2.604938922518936,-4.654497069071416,1.1275603467079651,0.2888627432670641,0.2948392157189877,-0.3984313725427032,4.848484848484849,2.648936170212766,3.16025641025641,3.113924050632912,2.6739130434782608,2.648936170212766,2.862068965517241,2.8728323699421967,2.2752293577981653,1.952941176470588,2.0368852459016398,1.995983935742972,-0.003861003861003861,1.9227799227799227,2.0708333333333333,0.0,1
1581.3770279683429,1469.4137660216882,1527.7563446209879,5120.4482955625535,3780.095968693678,6309.362477471873,2759.510574091684,526.0976422628843,774.5108452889102,1181.2269188574628,1110.7864504642632,1726.421947880978,1012.9154373974536,1148.0233079967336,791.34647544224,-16.195248340196656,-70.60109817464233,-57.00158216468897,-84.06896126960136,84.85939355295784,-40.80080740573492,63.939254642475994,-2.440701579505496,0.4536812744133692,2.7694723655746207,0.4937010284922963,2.9304645620619816,6.639685950748112,-0.31077647053748075,3.4003225806445063,2.7709497206703912,2.7103825136612016,3.0304878048780486,3.125786163522013,2.8823529411764706,3.6350364963503647,2.861271676300578,3.864,0.0,0.0,2.049382716049383,2.1191489361702134,2.088235294117647,2.1842105263157894,1.984,-0.004484304932735426,1
1447.5025771909686,967.0483993493872,1134.1391843783495,5564.668611105861,4053.867449412166,2713.574191674363,3628.815831727588,532.1436416009399,719.1593937586405,1011.2332484217424,997.3752872069923,1489.6080396647808,944.6155132727284,999.176227387983,675.8875743175627,-38.582720151371795,-51.664957683741655,-64.92647474933875,-81.9145652173913,81.93564094311901,64.36613109529374,-61.16022248803827,14.268605519440115,-1.3320156592786705,0.020041364516534457,-14.215098517876935,0.6912793594217673,5.467245908079691,-0.2649568628148569,0.09960784313964087,5.907692307692307,3.1069182389937122,2.85632183908046,6.3766233766233755,2.5751295336787563,3.632352941176471,2.8057142857142856,2.6117021276595747,-0.020202020202020204,0.0,0.0,2.6559139784946235,0.0,-0.004310344827586207,-0.004149377593360996,-0.01532567049808429,1
1347.3534235051798,1267.8369602513258,1317.701214796802,4902.655568345959,6174.5765355275025,3594.821251048283,5162.620758115694,495.7636273791777,779.3737241954486,1315.7540473029314,1058.9906678210398,1987.11247156936,978.1429417777542,967.6177207239112,874.0167896786603,-17.178156521739133,-71.71458487277799,-52.37848106876809,-89.75821532205894,55.82415000000002,98.75750174880764,-83.03444611528822,-16.681425445471877,-1.5309476416990424,-4.564576618431588,-2.342908597202187,2.4802354865500327,0.2709333312236568,-0.3366745098433115,-5.356086956520796,5.2696629213483135,2.761111111111111,3.3,3.3972602739726026,2.672043010752688,2.681081081081081,2.7103825136612016,3.3221476510067114,-0.009174311926605505,2.0080971659919027,-0.008968609865470852,2.1153846153846154,-0.008097165991902834,0.0,2.0663900414937757,-0.008130081300813009,1
1332.2679248917902,1314.4918761901704,1288.916545429378,5239.154341631507,3562.0314587527973,3120.487538936691,1392.5142529898749,450.1745086791236,902.6636951386296,1034.155504730927,1114.4757268141825,2060.469293898294,1053.7966211505761,1303.4473872700294,897.9051150339557,-22.7565444960462,-57.85909373157792,-56.57244669923589,-90.99500027137043,89.59412835472583,50.556373861137295,27.97328179824557,-2.4323241363360935,-17.925333859572532,0.1113355582964694,1.1163814103211769,2.876676657527855,-3.8926016201098417,0.13745882354957398,1.7486533864590244,2.6020942408376957,5.235955056179775,2.6864864864864866,3.2156862745098036,2.6296296296296298,3.328767123287671,2.8786127167630062,3.140127388535032,1.7162629757785468,2.5487179487179485,-0.004016064257028112,-0.008438818565400843,-0.003861003861003861,-0.004405286343612335,2.0121457489878543,-0.008,1
1655.494716562854,1456.741624713331,1373.021267772328,4353.730530233843,5435.661295783409,3377.094478617054,5299.182560607836,636.4111133119743,740.6151983766111,948.5672806910896,721.2642998095403,1367.571382395641,807.5068763838556,1023.3203975761916,750.0657793459044,-23.5914593949723,-62.90945956805624,-65.35971822845168,-73.08611287871109,75.01093870801033,98.92848311969664,-77.7399284184766,10.025113607398437,-5.603184940890894,7.539070845034558,-3.460194265074314,1.67540379665166,5.779540979690832,-0.38847058825924585,-1.4353015873050394,4.86,2.929411764705882,3.430555555555556,3.86046511627907,2.792134831460674,3.696969696969697,2.6436170212765955,3.0,2.330188679245284,0.0,-0.004201680672268907,-0.0045662100456621,2.0622406639004147,2.148471615720524,2.016260162601626,1.94140625,1
1412.6831294311648,1124.9332176686046,1761.2935525575504,5131.64805092364,4568.819842612433,2691.1582518042683,2743.4725785725154,499.9360167191447,878.3692474216417,1216.1506608846018,936.0907981379706,1423.002359072663,883.1487839338298,1026.637251721828,911.3510967684296,-20.5230988119798,-75.1237358676061,-46.07210020876827,-88.84053966335777,78.05970931695406,53.68832524271845,-75.37704714989437,9.569842498227894,-0.6761812505655782,-2.1701522328872604,-9.839320499457262,0.9024476415502192,-0.40400000449179263,-7.212760330586951,-17.197493333336382,3.755905511811024,2.9878048780487805,2.976047904191617,4.653846153846153,2.7709497206703912,2.556701030927836,5.188888888888889,6.9692307692307685,-0.00411522633744856,-0.008438818565400843,0.0,-0.009478672985781993,0.0,-0.011450381679389313,-0.020618556701030927,-0.022598870056497168,1
2126.962311708819,2078.05474853156,2893.412055234676,5106.248709706316,6536.421632981971,8229.045684328516,5207.65804264596,314.5593755442125,458.6052063790338,434.6056097578331,383.7832963699926,363.0205273801968,292.4809647892468,379.12712405569937,275.50773014462686,40.06859415015498,-10.68668578553617,1.2070178193898913,-57.89211015361553,69.71907161394402,-58.649111184427575,45.38232916071578,25.19097853313713,20.19402525068617,47.49441479817249,-13.973613690100935,-0.6350004953994159,-9.16961345076542,-7.941942386894961,-11.920737864084233,8.04761904761905,7.48,34.4,4.0,2.9064327485380117,6.094594594594594,4.45045045045045,4.6756756756756745,3.404109589041096,-0.026143790849673203,3.5985401459854014,-0.011695906432748536,0.0,-0.01092896174863388,2.4482758620689653,3.4615384615384617,1
2482.8918122877812,1621.4736159436575,2517.8787002230906,3087.2385526941857,4346.030820202487,5738.696989618104,4910.021964711101,465.7989404926908,558.0493320991377,563.8171718225511,710.2610371504643,1254.1878572439284,612.4953733610051,651.4303855460983,771.6764028801152,12.34561972744972,-30.529822470515203,-4.126199041600113,-38.08084063658165,92.39848042328043,-66.90490779003679,69.66241127563545,-22.531379805341125,-21.69967066159005,4.0273522952758665,9.303209210533383,9.081976043772984,12.04802139463756,-1.3581224489934391,-3.8863776223708144,5.450980392156863,7.822222222222222,3.331081081081081,4.1440677966101696,3.9098360655737694,6.927536231884058,2.6830601092896176,3.806201550387597,2.730769230769231,3.106918238993712,2.106837606837607,-0.009569377990430622,-0.004587155963302753,2.7808988764044944,-0.00398406374501992,-0.00909090909090909,1
1595.237429209022,2366.357589371884,2321.5598367493485,3230.0627978691414,4503.615695857523,5492.256020584369,5078.981693986583,462.63497105197337,488.6292661550167,624.6314341455627,874.518883239923,1098.5458753376413,794.9808176844002,620.2922189110277,636.4266086142403,-14.226771161014641,-8.40824304068522,-8.422981822988975,-62.8737788018433,91.1288473142535,-71.19289511464213,71.05567726737341,20.416059612790487,7.724331227446332,15.051149264799385,23.74387289688952,-17.44056393442291,-34.348144583660705,-17.41424000001115,6.800739884385978,4.59322033898305,5.6506024096385525,6.0555555555555545,7.421875,5.586666666666668,5.628571428571429,3.52542372881356,4.376344086021505,-0.010869565217391304,2.5751295336787563,2.556701030927836,-0.0055248618784530384,2.699453551912568,3.1806451612903226,2.7765363128491622,-0.014778325123152709,1
