,Gyro 0,Gyro 1,Gyro 2,Label,Orientation 0,Orientation 1,Orientation 2,Orientation 3,Sensor 0,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Timestamp
0,-229.0,95.0,135.0,1.0,386.0,10637.0,8134.0,9431.0,0.0,15.0,-2.0,-1.0,-1.0,0.0,-4.0,1.0,2.1457672119140625e-06
1,-229.0,95.0,135.0,1.0,386.0,10637.0,8134.0,9431.0,14.0,17.0,5.0,8.0,2.0,2.0,1.0,3.0,0.002470254898071289
2,-229.0,95.0,135.0,1.0,386.0,10637.0,8134.0,9431.0,-5.0,-8.0,-2.0,-4.0,-1.0,0.0,-3.0,-1.0,0.006024360656738281
3,-229.0,95.0,135.0,1.0,386.0,10637.0,8134.0,9431.0,-6.0,-6.0,-1.0,-5.0,1.0,2.0,-2.0,-3.0,0.010078191757202148
4,-137.0,30.0,133.0,1.0,375.0,10648.0,8097.0,9451.0,-6.0,-6.0,-1.0,-5.0,1.0,2.0,-2.0,-3.0,0.01240229606628418
5,-137.0,30.0,133.0,1.0,375.0,10648.0,8097.0,9451.0,0.0,-3.0,-3.0,-5.0,-4.0,-6.0,-6.0,-4.0,0.014403104782104492
6,-137.0,30.0,133.0,1.0,375.0,10648.0,8097.0,9451.0,-2.0,0.0,-3.0,-3.0,-3.0,-6.0,-3.0,-2.0,0.01627802848815918
7,-131.0,17.0,126.0,1.0,372.0,10657.0,8066.0,9467.0,-2.0,0.0,-3.0,-3.0,-3.0,-6.0,-3.0,-2.0,0.018583059310913086
8,-131.0,17.0,126.0,1.0,372.0,10657.0,8066.0,9467.0,0.0,1.0,5.0,3.0,5.0,-5.0,-12.0,2.0,0.022104263305664062
9,-131.0,17.0,126.0,1.0,372.0,10657.0,8066.0,9467.0,2.0,-7.0,-3.0,-5.0,1.0,2.0,0.0,0.0,0.02493596076965332
10,-93.0,40.0,77.0,1.0,374.0,10658.0,8050.0,9480.0,2.0,-7.0,-3.0,-5.0,1.0,2.0,0.0,0.0,0.02689337730407715
11,-93.0,40.0,77.0,1.0,374.0,10658.0,8050.0,9480.0,-1.0,-3.0,-6.0,2.0,-7.0,1.0,-1.0,-6.0,0.028846263885498047
12,-93.0,40.0,77.0,1.0,374.0,10658.0,8050.0,9480.0,-9.0,-12.0,0.0,1.0,-1.0,-2.0,6.0,-4.0,0.030698299407958984
13,-105.0,83.0,27.0,1.0,380.0,10650.0,8038.0,9498.0,-9.0,-12.0,0.0,1.0,-1.0,-2.0,6.0,-4.0,0.03405046463012695
14,-105.0,83.0,27.0,1.0,380.0,10650.0,8038.0,9498.0,-2.0,-12.0,7.0,3.0,1.0,2.0,-2.0,1.0,0.03620004653930664
15,-105.0,83.0,27.0,1.0,380.0,10650.0,8038.0,9498.0,6.0,23.0,-7.0,-2.0,-4.0,-7.0,2.0,-4.0,0.038062334060668945
16,-112.0,91.0,27.0,1.0,387.0,10642.0,8029.0,9515.0,6.0,23.0,-7.0,-2.0,-4.0,-7.0,2.0,-4.0,0.03990030288696289
17,-112.0,91.0,27.0,1.0,387.0,10642.0,8029.0,9515.0,0.0,-8.0,-2.0,2.0,3.0,4.0,-10.0,-2.0,0.04181313514709473
18,-112.0,91.0,27.0,1.0,387.0,10642.0,8029.0,9515.0,-13.0,-9.0,0.0,0.0,-1.0,-1.0,8.0,0.0,0.04366445541381836
19,-79.0,37.0,24.0,1.0,392.0,10643.0,8022.0,9519.0,-13.0,-9.0,0.0,0.0,-1.0,-1.0,8.0,0.0,0.04577922821044922
20,-79.0,37.0,24.0,1.0,392.0,10643.0,8022.0,9519.0,1.0,9.0,0.0,3.0,-1.0,-3.0,-8.0,2.0,0.04770994186401367
21,-79.0,37.0,24.0,1.0,392.0,10643.0,8022.0,9519.0,-2.0,-3.0,0.0,-9.0,1.0,-7.0,-5.0,-3.0,0.04954195022583008
22,-87.0,16.0,8.0,1.0,400.0,10644.0,8014.0,9525.0,-2.0,-3.0,0.0,-9.0,1.0,-7.0,-5.0,-3.0,0.05183219909667969
23,-87.0,16.0,8.0,1.0,400.0,10644.0,8014.0,9525.0,-3.0,-2.0,3.0,2.0,-2.0,1.0,-3.0,1.0,0.054939985275268555
24,-87.0,16.0,8.0,1.0,400.0,10644.0,8014.0,9525.0,4.0,-2.0,0.0,1.0,-1.0,4.0,13.0,0.0,0.05697751045227051
25,-114.0,41.0,17.0,1.0,408.0,10642.0,8002.0,9538.0,4.0,-2.0,0.0,1.0,-1.0,4.0,13.0,0.0,0.05891013145446777
26,-114.0,41.0,17.0,1.0,408.0,10642.0,8002.0,9538.0,-2.0,10.0,-5.0,-3.0,6.0,2.0,-12.0,-5.0,0.06082415580749512
27,-114.0,41.0,17.0,1.0,408.0,10642.0,8002.0,9538.0,4.0,-12.0,2.0,1.0,-6.0,1.0,2.0,4.0,0.06267952919006348
28,-68.0,43.0,-11.0,1.0,414.0,10636.0,7997.0,9548.0,4.0,-12.0,2.0,1.0,-6.0,1.0,2.0,4.0,0.06464719772338867
29,-68.0,43.0,-11.0,1.0,414.0,10636.0,7997.0,9548.0,-1.0,1.0,-6.0,1.0,-1.0,4.0,-1.0,0.0,0.06807971000671387
30,-68.0,43.0,-11.0,1.0,414.0,10636.0,7997.0,9548.0,0.0,-1.0,-1.0,-6.0,-6.0,0.0,5.0,-1.0,0.06999802589416504
31,-38.0,31.0,-37.0,1.0,426.0,10627.0,8001.0,9554.0,0.0,-1.0,-1.0,-6.0,-6.0,0.0,5.0,-1.0,0.07184743881225586
32,-38.0,31.0,-37.0,1.0,426.0,10627.0,8001.0,9554.0,-3.0,-13.0,1.0,-5.0,2.0,-6.0,1.0,0.0,0.07376790046691895
33,-38.0,31.0,-37.0,1.0,426.0,10627.0,8001.0,9554.0,-7.0,3.0,0.0,7.0,0.0,1.0,0.0,-3.0,0.07558178901672363
34,-78.0,14.0,-7.0,1.0,439.0,10623.0,7997.0,9561.0,-7.0,3.0,0.0,7.0,0.0,1.0,0.0,-3.0,0.07740354537963867
35,-78.0,14.0,-7.0,1.0,439.0,10623.0,7997.0,9561.0,21.0,38.0,15.0,-2.0,-5.0,-4.0,-4.0,0.0,0.07961201667785645
36,-78.0,14.0,-7.0,1.0,439.0,10623.0,7997.0,9561.0,7.0,6.0,0.0,-4.0,-1.0,3.0,1.0,2.0,0.08161306381225586
37,-139.0,31.0,19.0,1.0,449.0,10622.0,7980.0,9576.0,7.0,6.0,0.0,-4.0,-1.0,3.0,1.0,2.0,0.08478784561157227
38,-139.0,31.0,19.0,1.0,449.0,10622.0,7980.0,9576.0,0.0,-8.0,-4.0,-5.0,2.0,1.0,-2.0,0.0,0.08735775947570801
39,-139.0,31.0,19.0,1.0,449.0,10622.0,7980.0,9576.0,-5.0,3.0,-1.0,6.0,4.0,4.0,-4.0,-6.0,0.08926630020141602
