,Gyro 0,Gyro 1,Gyro 2,Label,Orientation 0,Orientation 1,Orientation 2,Orientation 3,Sensor 0,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Timestamp
0,134.0,22.0,-88.0,0.0,229.0,-5423.0,-12109.0,-9611.0,-10.0,-8.0,3.0,2.0,20.0,13.0,7.0,-5.0,2.384185791015625e-06
1,134.0,22.0,-88.0,0.0,229.0,-5423.0,-12109.0,-9611.0,-7.0,-4.0,-4.0,-4.0,-6.0,7.0,-3.0,-1.0,0.002413511276245117
2,134.0,22.0,-88.0,0.0,229.0,-5423.0,-12109.0,-9611.0,1.0,-8.0,-13.0,-4.0,-2.0,0.0,-6.0,0.0,0.005472421646118164
3,134.0,22.0,-88.0,0.0,229.0,-5423.0,-12109.0,-9611.0,10.0,17.0,5.0,4.0,-14.0,-2.0,-5.0,4.0,0.009219646453857422
4,79.0,61.0,-121.0,0.0,230.0,-5401.0,-12127.0,-9601.0,10.0,17.0,5.0,4.0,-14.0,-2.0,-5.0,4.0,0.011153221130371094
5,79.0,61.0,-121.0,0.0,230.0,-5401.0,-12127.0,-9601.0,-1.0,0.0,-3.0,-6.0,-37.0,0.0,-5.0,-2.0,0.013443231582641602
6,79.0,61.0,-121.0,0.0,230.0,-5401.0,-12127.0,-9601.0,-6.0,-5.0,-1.0,-2.0,-13.0,-15.0,0.0,-2.0,0.015291213989257812
7,83.0,72.0,-134.0,0.0,232.0,-5377.0,-12142.0,-9595.0,-6.0,-5.0,-1.0,-2.0,-13.0,-15.0,0.0,-2.0,0.017125844955444336
8,83.0,72.0,-134.0,0.0,232.0,-5377.0,-12142.0,-9595.0,3.0,3.0,1.0,1.0,5.0,-2.0,-3.0,0.0,0.020113229751586914
9,83.0,72.0,-134.0,0.0,232.0,-5377.0,-12142.0,-9595.0,4.0,0.0,7.0,-3.0,-7.0,-30.0,1.0,-1.0,0.022868871688842773
10,159.0,60.0,-105.0,0.0,241.0,-5357.0,-12161.0,-9582.0,4.0,0.0,7.0,-3.0,-7.0,-30.0,1.0,-1.0,0.02478647232055664
11,159.0,60.0,-105.0,0.0,241.0,-5357.0,-12161.0,-9582.0,-4.0,-10.0,-18.0,-3.0,11.0,-5.0,-6.0,-5.0,0.026766538619995117
12,159.0,60.0,-105.0,0.0,241.0,-5357.0,-12161.0,-9582.0,-7.0,-3.0,-9.0,-1.0,2.0,8.0,-1.0,-2.0,0.02863478660583496
13,150.0,51.0,-56.0,0.0,250.0,-5343.0,-12179.0,-9567.0,-7.0,-3.0,-9.0,-1.0,2.0,8.0,-1.0,-2.0,0.030525922775268555
14,150.0,51.0,-56.0,0.0,250.0,-5343.0,-12179.0,-9567.0,-5.0,0.0,6.0,4.0,-3.0,1.0,-8.0,1.0,0.03262805938720703
15,150.0,51.0,-56.0,0.0,250.0,-5343.0,-12179.0,-9567.0,5.0,6.0,6.0,0.0,-36.0,69.0,21.0,5.0,0.03527522087097168
16,93.0,51.0,4.0,0.0,260.0,-5335.0,-12186.0,-9563.0,5.0,6.0,6.0,0.0,-36.0,69.0,21.0,5.0,0.037154197692871094
17,93.0,51.0,4.0,0.0,260.0,-5335.0,-12186.0,-9563.0,-1.0,1.0,-3.0,-4.0,-13.0,8.0,-2.0,2.0,0.039054155349731445
18,93.0,51.0,4.0,0.0,260.0,-5335.0,-12186.0,-9563.0,4.0,8.0,9.0,16.0,56.0,8.0,2.0,-2.0,0.04088425636291504
19,2.0,49.0,51.0,0.0,267.0,-5331.0,-12181.0,-9571.0,4.0,8.0,9.0,16.0,56.0,8.0,2.0,-2.0,0.042673587799072266
20,2.0,49.0,51.0,0.0,267.0,-5331.0,-12181.0,-9571.0,5.0,5.0,7.0,-8.0,-22.0,-11.0,2.0,1.0,0.04454755783081055
21,2.0,49.0,51.0,0.0,267.0,-5331.0,-12181.0,-9571.0,-1.0,-18.0,-36.0,-4.0,-1.0,-13.0,-4.0,-2.0,0.046727657318115234
22,-13.0,46.0,95.0,0.0,280.0,-5336.0,-12171.0,-9580.0,-1.0,-18.0,-36.0,-4.0,-1.0,-13.0,-4.0,-2.0,0.04886817932128906
23,-13.0,46.0,95.0,0.0,280.0,-5336.0,-12171.0,-9580.0,-7.0,9.0,12.0,3.0,11.0,-24.0,-1.0,-3.0,0.051877498626708984
24,-13.0,46.0,95.0,0.0,280.0,-5336.0,-12171.0,-9580.0,-9.0,-8.0,2.0,9.0,-8.0,4.0,9.0,-4.0,0.05405116081237793
25,2.0,10.0,139.0,0.0,293.0,-5350.0,-12164.0,-9581.0,-9.0,-8.0,2.0,9.0,-8.0,4.0,9.0,-4.0,0.05585122108459473
26,2.0,10.0,139.0,0.0,293.0,-5350.0,-12164.0,-9581.0,5.0,-1.0,2.0,0.0,2.0,-3.0,-2.0,1.0,0.05772709846496582
27,2.0,10.0,139.0,0.0,293.0,-5350.0,-12164.0,-9581.0,-2.0,-6.0,-3.0,0.0,-6.0,-4.0,-16.0,-4.0,0.059523820877075195
28,-18.0,7.0,184.0,0.0,308.0,-5371.0,-12151.0,-9585.0,-2.0,-6.0,-3.0,0.0,-6.0,-4.0,-16.0,-4.0,0.061350345611572266
29,-18.0,7.0,184.0,0.0,308.0,-5371.0,-12151.0,-9585.0,-4.0,2.0,-5.0,-5.0,-44.0,-16.0,1.0,1.0,0.06328463554382324
30,-18.0,7.0,184.0,0.0,308.0,-5371.0,-12151.0,-9585.0,-5.0,-5.0,2.0,-13.0,13.0,-11.0,-1.0,1.0,0.06525731086730957
31,-50.0,-2.0,167.0,0.0,315.0,-5389.0,-12139.0,-9590.0,-5.0,-5.0,2.0,-13.0,13.0,-11.0,-1.0,1.0,0.0679783821105957
32,-50.0,-2.0,167.0,0.0,315.0,-5389.0,-12139.0,-9590.0,-1.0,-2.0,-1.0,-1.0,14.0,5.0,-1.0,-2.0,0.06993556022644043
33,-50.0,-2.0,167.0,0.0,315.0,-5389.0,-12139.0,-9590.0,0.0,1.0,9.0,-9.0,-4.0,-2.0,-2.0,2.0,0.07171845436096191
34,-105.0,-4.0,158.0,0.0,321.0,-5409.0,-12122.0,-9600.0,0.0,1.0,9.0,-9.0,-4.0,-2.0,-2.0,2.0,0.07351970672607422
35,-105.0,-4.0,158.0,0.0,321.0,-5409.0,-12122.0,-9600.0,4.0,6.0,-6.0,2.0,15.0,6.0,-1.0,0.0,0.07538962364196777
36,-105.0,-4.0,158.0,0.0,321.0,-5409.0,-12122.0,-9600.0,4.0,1.0,20.0,10.0,1.0,-6.0,-1.0,-2.0,0.07718300819396973
