Gyro 0,Gyro 1,Gyro 2,Orientation 0,Orientation 1,Orientation 2,Orientation 3,Sensor 0,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor Mean,Sensor Variance,Gyro Mean,Gyro Variance,Orientation Mean,Orientation Variance,Label
-5.711741623905811,-14.90696553386358,-8.0188785971859,-104.24866310160428,112.54426914487429,-122.61457407642504,95.58974597562111,15.021505376344066,49.05291005291005,104.80582524271844,-40.53191489361703,-3.48627450980392,19.282722513089006,4.096774193548374,7.099378881987576,30.42216320800231,1186.5755515605529,9.545861918318431,22.886794235827463,42.39150241088459,2881.592681949946,1
-5.711741623905811,-14.90696553386358,-8.0188785971859,-104.24866310160428,112.54426914487429,-122.61457407642504,95.58974597562111,-23.215053763440874,4.703703703703701,35.75728155339805,-36.47872340425533,4.482352941176472,23.272251308900522,1.3655913978494487,8.67701863354037,17.243997088283095,204.3350245036697,9.545861918318431,22.886794235827463,42.39150241088459,2881.592681949946,1
-4.408391186236026,-15.457941672692215,-7.875203280774954,-104.24866310160428,112.41618039046178,-123.01764631204773,94.99888340932354,-23.215053763440874,4.703703703703701,35.75728155339805,-36.47872340425533,4.482352941176472,23.272251308900522,1.3655913978494487,8.67701863354037,17.243997088283095,204.3350245036697,9.247178713234398,31.93487892864026,42.527269351690485,2871.522315203987,1
-4.408391186236026,-15.457941672692215,-7.875203280774954,-104.24866310160428,112.41618039046178,-123.01764631204773,94.99888340932354,-36.8709677419355,-12.767195767195771,11.097087378640772,-39.18085106382979,1.4941176470588253,16.62303664921466,2.7311827956989108,5.5217391304347805,15.785772271751126,214.81940515824843,9.247178713234398,31.93487892864026,42.527269351690485,2871.522315203987,1
-4.893953113995358,-16.74355266329236,-7.426217916990749,-104.31657754010689,112.28809163604926,-123.43684143709534,94.24257932446264,-36.8709677419355,-12.767195767195771,11.097087378640772,-39.18085106382979,1.4941176470588253,16.62303664921466,2.7311827956989108,5.5217391304347805,15.785772271751126,214.81940515824843,9.687907898092822,38.93968354763805,42.828782706796666,2857.2648667910985,1
-4.893953113995358,-16.74355266329236,-7.426217916990749,-104.31657754010689,112.28809163604926,-123.43684143709534,94.24257932446264,-31.408602150537646,-10.079365079365083,23.427184466019412,-44.58510638297873,1.4941176470588253,20.612565445026178,10.924731182795686,10.254658385093165,19.09829134235934,194.05981811989457,9.687907898092822,38.93968354763805,42.828782706796666,2857.2648667910985,1
-4.893953113995358,-16.74355266329236,-7.426217916990749,-104.31657754010689,112.28809163604926,-123.43684143709534,94.24257932446264,-25.9462365591398,-4.703703703703708,20.961165048543684,-47.287234042553195,-7.470588235294116,21.94240837696335,2.7311827956989108,7.099378881987576,17.26773720548554,225.78949886531024,9.687907898092822,38.93968354763805,42.828782706796666,2857.2648667910985,1
-7.423986316530825,-17.53940708604483,-7.5878526479530635,-103.43368983957214,111.92212376629926,-123.92052811984259,93.34446822369034,-25.9462365591398,-4.703703703703708,20.961165048543684,-47.287234042553195,-7.470588235294116,21.94240837696335,2.7311827956989108,7.099378881987576,17.26773720548554,225.78949886531024,10.85041535017624,33.56367087553217,42.85364985785668,2777.2142920732595,1
-7.423986316530825,-17.53940708604483,-7.5878526479530635,-103.43368983957214,111.92212376629926,-123.92052811984259,93.34446822369034,-25.9462365591398,-7.391534391534396,23.427184466019412,-39.18085106382979,-4.482352941176469,12.633507853403142,4.096774193548374,2.3664596273291902,14.940612636997571,175.44564073092494,10.85041535017624,33.56367087553217,42.85364985785668,2777.2142920732595,1
-7.423986316530825,-17.53940708604483,-7.5878526479530635,-103.43368983957214,111.92212376629926,-123.92052811984259,93.34446822369034,-17.752688172043026,4.703703703703701,30.825242718446596,-55.3936170212766,-13.44705882352941,15.293193717277486,-1.3322676295501878e-14,3.944099378881985,17.669950441894855,326.9107224647163,10.85041535017624,33.56367087553217,42.85364985785668,2777.2142920732595,1
-6.197303551665144,-16.559893950349483,-7.821325037120849,-102.82245989304806,111.62934947049924,-124.3397232448902,92.58816413882946,-17.752688172043026,4.703703703703701,30.825242718446596,-55.3936170212766,-13.44705882352941,15.293193717277486,-1.3322676295501878e-14,3.944099378881985,17.669950441894855,326.9107224647163,10.192840846378493,31.063885367895416,42.40122629350613,2757.134748930622,1
-6.197303551665144,-16.559893950349483,-7.821325037120849,-102.82245989304806,111.62934947049924,-124.3397232448902,92.58816413882946,-28.677419354838726,0.6719576719576683,30.825242718446596,-44.58510638297873,-3.48627450980392,17.952879581151834,5.462365591397836,7.099378881987576,17.34507808657036,252.67970724888795,10.192840846378493,31.063885367895416,42.40122629350613,2757.134748930622,1
-6.197303551665144,-16.559893950349483,-7.821325037120849,-102.82245989304806,111.62934947049924,-124.3397232448902,92.58816413882946,-25.9462365591398,0.6719576719576683,33.291262135922324,-39.18085106382979,2.4901960784313744,20.612565445026178,12.290322580645146,7.099378881987576,17.697846302117483,206.27542484261645,10.192840846378493,31.063885367895416,42.40122629350613,2757.134748930622,1
-1.8016903108964546,-14.723306820920703,-8.360107473661895,-103.77326203208554,111.81233340537425,-124.59768947568871,91.99730157253188,-25.9462365591398,0.6719576719576683,33.291262135922324,-39.18085106382979,2.4901960784313744,20.612565445026178,12.290322580645146,7.099378881987576,17.697846302117483,206.27542484261645,8.295034868493017,41.745219140990415,42.28555877555605,2845.67581530551,1
-1.8016903108964546,-14.723306820920703,-8.360107473661895,-103.77326203208554,111.81233340537425,-124.59768947568871,91.99730157253188,-17.752688172043026,0.6719576719576683,33.291262135922324,-33.77659574468086,9.462745098039218,32.58115183246073,2.7311827956989108,13.409937888198757,17.959690167375186,188.96186357618268,8.295034868493017,41.745219140990415,42.28555877555605,2845.67581530551,1
-1.8016903108964546,-14.723306820920703,-8.360107473661895,-103.77326203208554,111.81233340537425,-124.59768947568871,91.99730157253188,-20.48387096774195,-4.703703703703708,25.89320388349514,-35.12765957446809,5.4784313725490215,23.272251308900522,10.924731182795686,5.5217391304347805,16.425698890511114,129.87797804038223,8.295034868493017,41.745219140990415,42.28555877555605,2845.67581530551,1
-1.673910856222946,-14.600867678958785,-8.485823375521472,-104.72406417112302,112.05021252071175,-124.77504125936271,91.2646319903229,-20.48387096774195,-4.703703703703708,25.89320388349514,-35.12765957446809,5.4784313725490215,23.272251308900522,10.924731182795686,5.5217391304347805,16.425698890511114,129.87797804038223,8.2535339702344,41.817021950075635,42.603585075201096,2903.5638840384054,1
-1.673910856222946,-14.600867678958785,-8.485823375521472,-104.72406417112302,112.05021252071175,-124.77504125936271,91.2646319903229,-20.48387096774195,-3.3597883597883635,16.029126213592228,-44.58510638297873,0.4980392156862763,24.602094240837694,4.096774193548374,8.67701863354037,15.29147727596425,214.6561175718535,8.2535339702344,41.817021950075635,42.603585075201096,2903.5638840384054,1
-1.673910856222946,-14.600867678958785,-8.485823375521472,-104.72406417112302,112.05021252071175,-124.77504125936271,91.2646319903229,-20.48387096774195,2.0158730158730123,33.291262135922324,-39.18085106382979,5.4784313725490215,19.282722513089006,10.924731182795686,8.67701863354037,17.416845110667644,176.6864273228155,8.2535339702344,41.817021950075635,42.603585075201096,2903.5638840384054,1
-2.4916993661333997,-14.049891540130151,-8.270310400905053,-105.4032085561497,112.23319645558676,-124.9523930430367,90.5319624081139,-20.48387096774195,2.0158730158730123,33.291262135922324,-39.18085106382979,5.4784313725490215,19.282722513089006,10.924731182795686,8.67701863354037,17.416845110667644,176.6864273228155,8.270633769056202,33.39795166118516,42.57447016572831,2968.938665335231,1
-2.4916993661333997,-14.049891540130151,-8.270310400905053,-105.4032085561497,112.23319645558676,-124.9523930430367,90.5319624081139,-20.48387096774195,-10.079365079365083,28.359223300970868,-36.47872340425533,4.482352941176472,21.94240837696335,1.3655913978494487,7.099378881987576,16.286364293788758,155.42669657590528,8.270633769056202,33.39795166118516,42.57447016572831,2968.938665335231,1
-2.4916993661333997,-14.049891540130151,-8.270310400905053,-105.4032085561497,112.23319645558676,-124.9523930430367,90.5319624081139,-20.48387096774195,7.391534391534388,40.68932038834951,-41.882978723404264,-4.482352941176469,17.952879581151834,10.924731182795686,5.5217391304347805,18.666175913323613,226.97945609480303,8.270633769056202,33.39795166118516,42.57447016572831,2968.938665335231,1
-1.597243183418841,-12.274523981682332,-7.9290815244290584,-106.35401069518718,112.45277717743677,-125.11362193728577,89.96473434446824,-20.48387096774195,7.391534391534388,40.68932038834951,-41.882978723404264,-4.482352941176469,17.952879581151834,10.924731182795686,5.5217391304347805,18.666175913323613,226.97945609480303,7.266949563176745,28.829895361825443,42.185872067099524,3092.8832287824316,1
-1.597243183418841,-12.274523981682332,-7.9290815244290584,-106.35401069518718,112.45277717743677,-125.11362193728577,89.96473434446824,-28.677419354838726,-2.0158730158730194,20.961165048543684,-40.53191489361703,-1.4941176470588218,19.282722513089006,4.096774193548374,7.099378881987576,15.51992069356953,203.28024252722608,7.266949563176745,28.829895361825443,42.185872067099524,3092.8832287824316,1
-1.597243183418841,-12.274523981682332,-7.9290815244290584,-106.35401069518718,112.45277717743677,-125.11362193728577,89.96473434446824,-23.215053763440874,-6.047619047619051,28.359223300970868,-36.47872340425533,3.4862745098039234,17.952879581151834,6.827956989247298,10.254658385093165,16.57779862269779,142.58671112576033,7.266949563176745,28.829895361825443,42.185872067099524,3092.8832287824316,1
-1.6483549652882443,-10.254278139310678,-7.1388672841688585,-106.96524064171115,112.54426914487429,-125.30709661038466,89.70475481529729,-23.215053763440874,-6.047619047619051,28.359223300970868,-36.47872340425533,3.4862745098039234,17.952879581151834,6.827956989247298,10.254658385093165,16.57779862269779,142.58671112576033,6.347166796255927,18.98557066621527,41.452795355063564,3221.3368117760792,1
-1.6483549652882443,-10.254278139310678,-7.1388672841688585,-106.96524064171115,112.54426914487429,-125.30709661038466,89.70475481529729,-20.48387096774195,8.735449735449732,48.08737864077669,-51.3404255319149,0.4980392156862763,17.952879581151834,5.462365591397836,5.5217391304347805,19.76026854931925,386.1810849011191,6.347166796255927,18.98557066621527,41.452795355063564,3221.3368117760792,1
-1.6483549652882443,-10.254278139310678,-7.1388672841688585,-106.96524064171115,112.54426914487429,-125.30709661038466,89.70475481529729,-28.677419354838726,-2.0158730158730194,25.89320388349514,-41.882978723404264,-0.49803921568627274,23.272251308900522,2.7311827956989108,2.3664596273291902,15.917175990653256,254.16476021480608,6.347166796255927,18.98557066621527,41.452795355063564,3221.3368117760792,1
