,Gyro 0,Gyro 1,Gyro 2,Label,Orientation 0,Orientation 1,Orientation 2,Orientation 3,Sensor 0,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Timestamp
0,-90.0,30.0,7.0,1.0,-7382.0,-11034.0,-3181.0,-9062.0,7.0,19.0,65.0,-2.0,-11.0,-11.0,-1.0,-1.0,1.9073486328125e-06
1,-90.0,30.0,7.0,1.0,-7382.0,-11034.0,-3181.0,-9062.0,1.0,12.0,-15.0,4.0,10.0,-3.0,-4.0,-1.0,0.002122163772583008
2,-90.0,30.0,7.0,1.0,-7382.0,-11034.0,-3181.0,-9062.0,-1.0,-6.0,-26.0,-4.0,-21.0,3.0,3.0,0.0,0.00439763069152832
3,-26.0,-2.0,21.0,1.0,-7384.0,-11033.0,-3178.0,-9062.0,-1.0,-6.0,-26.0,-4.0,-21.0,3.0,3.0,0.0,0.00774073600769043
4,-26.0,-2.0,21.0,1.0,-7384.0,-11033.0,-3178.0,-9062.0,-2.0,-10.0,-32.0,-1.0,15.0,-1.0,-3.0,-1.0,0.0123138427734375
5,2.0,-7.0,20.0,1.0,-7382.0,-11036.0,-3178.0,-9059.0,-2.0,-10.0,-32.0,-1.0,15.0,-1.0,-3.0,-1.0,0.014367341995239258
6,2.0,-7.0,20.0,1.0,-7382.0,-11036.0,-3178.0,-9059.0,-1.0,-11.0,-22.0,-6.0,-3.0,3.0,0.0,-1.0,0.016348838806152344
7,2.0,-7.0,20.0,1.0,-7382.0,-11036.0,-3178.0,-9059.0,-1.0,-6.0,-13.0,-7.0,3.0,1.0,-1.0,0.0,0.01816868782043457
8,-39.0,3.0,18.0,1.0,-7383.0,-11037.0,-3175.0,-9059.0,-1.0,-6.0,-13.0,-7.0,3.0,1.0,-1.0,0.0,0.020787715911865234
9,-39.0,3.0,18.0,1.0,-7383.0,-11037.0,-3175.0,-9059.0,-2.0,-9.0,-22.0,-10.0,4.0,-2.0,-1.0,-3.0,0.02428722381591797
10,-39.0,3.0,18.0,1.0,-7383.0,-11037.0,-3175.0,-9059.0,5.0,8.0,-31.0,6.0,-9.0,-1.0,1.0,-2.0,0.027047157287597656
