,Gyro 0,Gyro 1,Gyro 2,Label,Orientation 0,Orientation 1,Orientation 2,Orientation 3,Sensor 0,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Timestamp
0,-71.0,-39.0,14.0,1.0,-8564.0,-10027.0,-1421.0,-9621.0,-5.0,-6.0,-8.0,-2.0,2.0,-4.0,-2.0,-12.0,2.1457672119140625e-06
1,-71.0,-39.0,14.0,1.0,-8564.0,-10027.0,-1421.0,-9621.0,2.0,2.0,19.0,6.0,-4.0,0.0,0.0,-4.0,0.002378225326538086
2,-71.0,-39.0,14.0,1.0,-8564.0,-10027.0,-1421.0,-9621.0,0.0,6.0,5.0,21.0,-3.0,-2.0,0.0,-5.0,0.004918336868286133
3,-135.0,-49.0,10.0,1.0,-8578.0,-10019.0,-1400.0,-9620.0,0.0,6.0,5.0,21.0,-3.0,-2.0,0.0,-5.0,0.008378744125366211
4,-135.0,-49.0,10.0,1.0,-8578.0,-10019.0,-1400.0,-9620.0,2.0,-2.0,-15.0,14.0,-8.0,-3.0,8.0,-1.0,0.01199030876159668
5,-135.0,-49.0,10.0,1.0,-8578.0,-10019.0,-1400.0,-9620.0,-3.0,-6.0,-16.0,7.0,-12.0,-10.0,-3.0,-6.0,0.013963699340820312
6,-110.0,-48.0,13.0,1.0,-8587.0,-10013.0,-1376.0,-9622.0,-3.0,-6.0,-16.0,7.0,-12.0,-10.0,-3.0,-6.0,0.0157625675201416
7,-110.0,-48.0,13.0,1.0,-8587.0,-10013.0,-1376.0,-9622.0,-4.0,-2.0,-22.0,-39.0,8.0,-1.0,-8.0,-2.0,0.01768779754638672
8,-110.0,-48.0,13.0,1.0,-8587.0,-10013.0,-1376.0,-9622.0,-3.0,1.0,-3.0,5.0,14.0,2.0,-6.0,-12.0,0.019822120666503906
9,-4.0,-47.0,1.0,1.0,-8586.0,-10015.0,-1366.0,-9622.0,-3.0,1.0,-3.0,5.0,14.0,2.0,-6.0,-12.0,0.02297520637512207
10,-4.0,-47.0,1.0,1.0,-8586.0,-10015.0,-1366.0,-9622.0,2.0,2.0,3.0,-7.0,-14.0,6.0,7.0,19.0,0.026187658309936523
11,-4.0,-47.0,1.0,1.0,-8586.0,-10015.0,-1366.0,-9622.0,-2.0,-6.0,-34.0,-18.0,11.0,19.0,5.0,4.0,0.028116703033447266
12,38.0,-56.0,6.0,1.0,-8581.0,-10023.0,-1360.0,-9619.0,-2.0,-6.0,-34.0,-18.0,11.0,19.0,5.0,4.0,0.030797719955444336
13,38.0,-56.0,6.0,1.0,-8581.0,-10023.0,-1360.0,-9619.0,1.0,-2.0,-38.0,-5.0,4.0,-3.0,8.0,22.0,0.03272294998168945
14,38.0,-56.0,6.0,1.0,-8581.0,-10023.0,-1360.0,-9619.0,-2.0,-3.0,2.0,14.0,9.0,-11.0,-2.0,-2.0,0.034487247467041016
15,22.0,-62.0,4.0,1.0,-8580.0,-10029.0,-1356.0,-9614.0,-2.0,-3.0,2.0,14.0,9.0,-11.0,-2.0,-2.0,0.03624582290649414
16,22.0,-62.0,4.0,1.0,-8580.0,-10029.0,-1356.0,-9614.0,-8.0,2.0,0.0,4.0,-4.0,-6.0,-10.0,-22.0,0.03808879852294922
17,22.0,-62.0,4.0,1.0,-8580.0,-10029.0,-1356.0,-9614.0,-1.0,-3.0,33.0,2.0,-24.0,-15.0,-2.0,-4.0,0.03987550735473633
18,-21.0,-52.0,17.0,1.0,-8583.0,-10030.0,-1347.0,-9612.0,-1.0,-3.0,33.0,2.0,-24.0,-15.0,-2.0,-4.0,0.041793107986450195
19,-21.0,-52.0,17.0,1.0,-8583.0,-10030.0,-1347.0,-9612.0,-7.0,-9.0,-3.0,-21.0,11.0,-8.0,-9.0,-10.0,0.04366350173950195
20,-21.0,-52.0,17.0,1.0,-8583.0,-10030.0,-1347.0,-9612.0,1.0,1.0,-5.0,4.0,18.0,1.0,-6.0,1.0,0.045475006103515625
21,-26.0,-51.0,3.0,1.0,-8586.0,-10032.0,-1337.0,-9609.0,1.0,1.0,-5.0,4.0,18.0,1.0,-6.0,1.0,0.04723834991455078
22,-26.0,-51.0,3.0,1.0,-8586.0,-10032.0,-1337.0,-9609.0,-2.0,-4.0,-1.0,8.0,-14.0,0.0,4.0,-6.0,0.04908466339111328
23,-26.0,-51.0,3.0,1.0,-8586.0,-10032.0,-1337.0,-9609.0,-1.0,-2.0,-13.0,12.0,-10.0,-1.0,2.0,3.0,0.05086874961853027
24,-4.0,-44.0,-18.0,1.0,-8589.0,-10034.0,-1333.0,-9604.0,-1.0,-2.0,-13.0,12.0,-10.0,-1.0,2.0,3.0,0.05395388603210449
25,-4.0,-44.0,-18.0,1.0,-8589.0,-10034.0,-1333.0,-9604.0,0.0,7.0,-7.0,-23.0,3.0,4.0,-6.0,-1.0,0.056639909744262695
26,-4.0,-44.0,-18.0,1.0,-8589.0,-10034.0,-1333.0,-9604.0,-11.0,-10.0,-5.0,-5.0,-1.0,-11.0,11.0,50.0,0.0585474967956543
27,-26.0,-36.0,-37.0,1.0,-8597.0,-10033.0,-1331.0,-9598.0,-11.0,-10.0,-5.0,-5.0,-1.0,-11.0,11.0,50.0,0.06035256385803223
28,-26.0,-36.0,-37.0,1.0,-8597.0,-10033.0,-1331.0,-9598.0,3.0,-11.0,-13.0,-10.0,0.0,-7.0,-3.0,-11.0,0.06285715103149414
29,-26.0,-36.0,-37.0,1.0,-8597.0,-10033.0,-1331.0,-9598.0,6.0,2.0,8.0,-7.0,-5.0,0.0,4.0,1.0,0.06496858596801758
30,-9.0,-32.0,-35.0,1.0,-8602.0,-10036.0,-1332.0,-9591.0,6.0,2.0,8.0,-7.0,-5.0,0.0,4.0,1.0,0.06673240661621094
31,-9.0,-32.0,-35.0,1.0,-8602.0,-10036.0,-1332.0,-9591.0,0.0,-1.0,10.0,-6.0,7.0,-6.0,1.0,-9.0,0.0685575008392334
32,-9.0,-32.0,-35.0,1.0,-8602.0,-10036.0,-1332.0,-9591.0,1.0,-2.0,-17.0,-7.0,-29.0,2.0,3.0,6.0,0.07030797004699707
33,-19.0,-34.0,-35.0,1.0,-8608.0,-10039.0,-1332.0,-9582.0,1.0,-2.0,-17.0,-7.0,-29.0,2.0,3.0,6.0,0.07203936576843262
34,-19.0,-34.0,-35.0,1.0,-8608.0,-10039.0,-1332.0,-9582.0,2.0,4.0,10.0,-14.0,-12.0,-1.0,3.0,1.0,0.07386445999145508
35,-19.0,-34.0,-35.0,1.0,-8608.0,-10039.0,-1332.0,-9582.0,5.0,5.0,8.0,-14.0,-7.0,1.0,4.0,-7.0,0.07581853866577148
36,-21.0,-24.0,-43.0,1.0,-8613.0,-10043.0,-1332.0,-9574.0,5.0,5.0,8.0,-14.0,-7.0,1.0,4.0,-7.0,0.0776374340057373
37,-21.0,-24.0,-43.0,1.0,-8613.0,-10043.0,-1332.0,-9574.0,4.0,15.0,70.0,-1.0,4.0,9.0,1.0,20.0,0.07947635650634766
38,-21.0,-24.0,-43.0,1.0,-8613.0,-10043.0,-1332.0,-9574.0,2.0,4.0,14.0,-1.0,-11.0,12.0,-4.0,8.0,0.08125591278076172
39,-40.0,-24.0,-49.0,1.0,-8619.0,-10044.0,-1329.0,-9567.0,2.0,4.0,14.0,-1.0,-11.0,12.0,-4.0,8.0,0.08343982696533203
40,-40.0,-24.0,-49.0,1.0,-8619.0,-10044.0,-1329.0,-9567.0,-3.0,-9.0,-35.0,28.0,0.0,-6.0,-6.0,-10.0,0.08664393424987793
41,-40.0,-24.0,-49.0,1.0,-8619.0,-10044.0,-1329.0,-9567.0,-4.0,-3.0,-13.0,-2.0,-7.0,4.0,-5.0,-16.0,0.0887138843536377
42,-53.0,-23.0,-40.0,1.0,-8626.0,-10044.0,-1322.0,-9562.0,-4.0,-3.0,-13.0,-2.0,-7.0,4.0,-5.0,-16.0,0.09053874015808105
43,-53.0,-23.0,-40.0,1.0,-8626.0,-10044.0,-1322.0,-9562.0,-3.0,1.0,1.0,18.0,10.0,3.0,0.0,22.0,0.0924842357635498
44,-53.0,-23.0,-40.0,1.0,-8626.0,-10044.0,-1322.0,-9562.0,2.0,1.0,5.0,0.0,17.0,2.0,0.0,7.0,0.09431719779968262
45,-42.0,3.0,-43.0,1.0,-8630.0,-10043.0,-1319.0,-9559.0,2.0,1.0,5.0,0.0,17.0,2.0,0.0,7.0,0.09668564796447754
46,-42.0,3.0,-43.0,1.0,-8630.0,-10043.0,-1319.0,-9559.0,-2.0,-4.0,-6.0,10.0,-1.0,5.0,-4.0,-8.0,0.09885978698730469
47,-42.0,3.0,-43.0,1.0,-8630.0,-10043.0,-1319.0,-9559.0,-1.0,-7.0,-30.0,-26.0,-25.0,-7.0,-8.0,-6.0,0.10065674781799316
48,-9.0,22.0,-35.0,1.0,-8631.0,-10043.0,-1321.0,-9559.0,-1.0,-7.0,-30.0,-26.0,-25.0,-7.0,-8.0,-6.0,0.10243034362792969
49,-9.0,22.0,-35.0,1.0,-8631.0,-10043.0,-1321.0,-9559.0,-2.0,-8.0,-8.0,40.0,-13.0,-13.0,-1.0,-15.0,0.10426568984985352
50,-9.0,22.0,-35.0,1.0,-8631.0,-10043.0,-1321.0,-9559.0,-3.0,-3.0,-19.0,-20.0,24.0,5.0,-8.0,-25.0,0.1060798168182373
51,35.0,26.0,-32.0,1.0,-8628.0,-10046.0,-1331.0,-9556.0,-3.0,-3.0,-19.0,-20.0,24.0,5.0,-8.0,-25.0,0.1079263687133789
52,35.0,26.0,-32.0,1.0,-8628.0,-10046.0,-1331.0,-9556.0,3.0,7.0,10.0,-8.0,-8.0,-1.0,3.0,-1.0,0.10985708236694336
53,35.0,26.0,-32.0,1.0,-8628.0,-10046.0,-1331.0,-9556.0,-1.0,1.0,3.0,10.0,10.0,-22.0,-7.0,-6.0,0.11175155639648438
54,17.0,17.0,-20.0,1.0,-8627.0,-10048.0,-1337.0,-9555.0,-1.0,1.0,3.0,10.0,10.0,-22.0,-7.0,-6.0,0.11353254318237305
55,17.0,17.0,-20.0,1.0,-8627.0,-10048.0,-1337.0,-9555.0,0.0,2.0,13.0,-14.0,3.0,0.0,-9.0,-18.0,0.11617660522460938
56,17.0,17.0,-20.0,1.0,-8627.0,-10048.0,-1337.0,-9555.0,6.0,16.0,41.0,-18.0,-13.0,12.0,6.0,8.0,0.11858296394348145
57,-14.0,21.0,0.0,1.0,-8628.0,-10044.0,-1337.0,-9558.0,6.0,16.0,41.0,-18.0,-13.0,12.0,6.0,8.0,0.12036561965942383
58,-14.0,21.0,0.0,1.0,-8628.0,-10044.0,-1337.0,-9558.0,-4.0,-1.0,-3.0,12.0,-25.0,-12.0,2.0,-5.0,0.12226319313049316
59,-14.0,21.0,0.0,1.0,-8628.0,-10044.0,-1337.0,-9558.0,-4.0,-13.0,-25.0,4.0,-5.0,-7.0,-1.0,-2.0,0.12400674819946289
60,-16.0,28.0,20.0,1.0,-8626.0,-10042.0,-1337.0,-9561.0,-4.0,-13.0,-25.0,4.0,-5.0,-7.0,-1.0,-2.0,0.12577319145202637
61,-16.0,28.0,20.0,1.0,-8626.0,-10042.0,-1337.0,-9561.0,-1.0,-5.0,-11.0,-22.0,9.0,0.0,-8.0,-5.0,0.127610445022583
62,-16.0,28.0,20.0,1.0,-8626.0,-10042.0,-1337.0,-9561.0,-1.0,3.0,16.0,-6.0,1.0,4.0,7.0,14.0,0.13024687767028809
63,-25.0,28.0,13.0,1.0,-8627.0,-10038.0,-1336.0,-9565.0,-1.0,3.0,16.0,-6.0,1.0,4.0,7.0,14.0,0.13228297233581543
64,-25.0,28.0,13.0,1.0,-8627.0,-10038.0,-1336.0,-9565.0,1.0,0.0,11.0,9.0,9.0,5.0,5.0,11.0,0.13412857055664062
65,-25.0,28.0,13.0,1.0,-8627.0,-10038.0,-1336.0,-9565.0,4.0,21.0,12.0,4.0,6.0,4.0,0.0,-3.0,0.13587188720703125
66,-22.0,24.0,4.0,1.0,-8628.0,-10035.0,-1337.0,-9567.0,4.0,21.0,12.0,4.0,6.0,4.0,0.0,-3.0,0.13762116432189941
67,-22.0,24.0,4.0,1.0,-8628.0,-10035.0,-1337.0,-9567.0,-2.0,-6.0,-7.0,-17.0,18.0,0.0,6.0,34.0,0.13944554328918457
68,-22.0,24.0,4.0,1.0,-8628.0,-10035.0,-1337.0,-9567.0,-6.0,-7.0,7.0,-28.0,-12.0,-23.0,-6.0,-6.0,0.14141392707824707
69,18.0,18.0,-1.0,1.0,-8625.0,-10038.0,-1343.0,-9566.0,-6.0,-7.0,7.0,-28.0,-12.0,-23.0,-6.0,-6.0,0.14321541786193848
70,18.0,18.0,-1.0,1.0,-8625.0,-10038.0,-1343.0,-9566.0,-3.0,0.0,2.0,0.0,-15.0,-2.0,-3.0,-16.0,0.14520812034606934
71,18.0,18.0,-1.0,1.0,-8625.0,-10038.0,-1343.0,-9566.0,-1.0,-3.0,-4.0,11.0,16.0,10.0,1.0,1.0,0.14789414405822754
72,7.0,14.0,5.0,1.0,-8625.0,-10039.0,-1343.0,-9565.0,-1.0,-3.0,-4.0,11.0,16.0,10.0,1.0,1.0,0.15000224113464355
73,7.0,14.0,5.0,1.0,-8625.0,-10039.0,-1343.0,-9565.0,1.0,3.0,-10.0,-14.0,16.0,-20.0,-10.0,-28.0,0.15181899070739746
74,7.0,14.0,5.0,1.0,-8625.0,-10039.0,-1343.0,-9565.0,0.0,-4.0,-4.0,9.0,11.0,-3.0,-5.0,-10.0,0.1535663604736328
75,30.0,-2.0,13.0,1.0,-8618.0,-10046.0,-1346.0,-9563.0,0.0,-4.0,-4.0,9.0,11.0,-3.0,-5.0,-10.0,0.15530657768249512
76,30.0,-2.0,13.0,1.0,-8618.0,-10046.0,-1346.0,-9563.0,-6.0,-8.0,-15.0,-9.0,-12.0,1.0,-3.0,16.0,0.1571342945098877
77,30.0,-2.0,13.0,1.0,-8618.0,-10046.0,-1346.0,-9563.0,-2.0,-2.0,9.0,8.0,7.0,4.0,4.0,3.0,0.15891623497009277
78,16.0,-17.0,19.0,1.0,-8614.0,-10052.0,-1346.0,-9561.0,-2.0,-2.0,9.0,8.0,7.0,4.0,4.0,3.0,0.16066288948059082
79,16.0,-17.0,19.0,1.0,-8614.0,-10052.0,-1346.0,-9561.0,-1.0,4.0,15.0,3.0,8.0,3.0,-3.0,-10.0,0.16359615325927734
80,16.0,-17.0,19.0,1.0,-8614.0,-10052.0,-1346.0,-9561.0,-1.0,-3.0,-18.0,2.0,-2.0,23.0,0.0,-2.0,0.16547632217407227
81,23.0,-23.0,21.0,1.0,-8608.0,-10059.0,-1344.0,-9559.0,-1.0,-3.0,-18.0,2.0,-2.0,23.0,0.0,-2.0,0.16723418235778809
82,23.0,-23.0,21.0,1.0,-8608.0,-10059.0,-1344.0,-9559.0,1.0,-1.0,-1.0,4.0,-16.0,10.0,-1.0,0.0,0.16907358169555664
83,23.0,-23.0,21.0,1.0,-8608.0,-10059.0,-1344.0,-9559.0,-1.0,-5.0,-14.0,-1.0,16.0,2.0,1.0,-11.0,0.17082476615905762
84,30.0,-29.0,19.0,1.0,-8602.0,-10068.0,-1342.0,-9556.0,-1.0,-5.0,-14.0,-1.0,16.0,2.0,1.0,-11.0,0.17255878448486328
85,30.0,-29.0,19.0,1.0,-8602.0,-10068.0,-1342.0,-9556.0,0.0,0.0,3.0,19.0,3.0,10.0,1.0,2.0,0.17448997497558594
86,30.0,-29.0,19.0,1.0,-8602.0,-10068.0,-1342.0,-9556.0,0.0,0.0,9.0,-3.0,-13.0,-16.0,1.0,-2.0,0.17714238166809082
87,42.0,-24.0,8.0,1.0,-8597.0,-10075.0,-1344.0,-9553.0,0.0,0.0,9.0,-3.0,-13.0,-16.0,1.0,-2.0,0.18072795867919922
88,42.0,-24.0,8.0,1.0,-8597.0,-10075.0,-1344.0,-9553.0,1.0,3.0,-4.0,-9.0,3.0,-3.0,6.0,0.0,0.18269014358520508
89,42.0,-24.0,8.0,1.0,-8597.0,-10075.0,-1344.0,-9553.0,-2.0,-3.0,-5.0,-6.0,-10.0,-2.0,-4.0,-6.0,0.1844468116760254
90,30.0,-21.0,7.0,1.0,-8593.0,-10081.0,-1346.0,-9550.0,-2.0,-3.0,-5.0,-6.0,-10.0,-2.0,-4.0,-6.0,0.18622255325317383
91,30.0,-21.0,7.0,1.0,-8593.0,-10081.0,-1346.0,-9550.0,3.0,-9.0,-32.0,-5.0,-2.0,9.0,14.0,25.0,0.1880643367767334
92,30.0,-21.0,7.0,1.0,-8593.0,-10081.0,-1346.0,-9550.0,2.0,6.0,14.0,4.0,-7.0,6.0,7.0,13.0,0.18993568420410156
93,26.0,-22.0,17.0,1.0,-8591.0,-10084.0,-1347.0,-9548.0,2.0,6.0,14.0,4.0,-7.0,6.0,7.0,13.0,0.19240045547485352
94,26.0,-22.0,17.0,1.0,-8591.0,-10084.0,-1347.0,-9548.0,-4.0,-8.0,-15.0,12.0,-2.0,6.0,-10.0,-12.0,0.1944575309753418
95,26.0,-22.0,17.0,1.0,-8591.0,-10084.0,-1347.0,-9548.0,-4.0,-9.0,-22.0,-16.0,-5.0,-2.0,-6.0,3.0,0.19617486000061035
96,-4.0,-18.0,12.0,1.0,-8592.0,-10084.0,-1346.0,-9547.0,-4.0,-9.0,-22.0,-16.0,-5.0,-2.0,-6.0,3.0,0.19791460037231445
97,-4.0,-18.0,12.0,1.0,-8592.0,-10084.0,-1346.0,-9547.0,1.0,9.0,13.0,20.0,9.0,-1.0,6.0,8.0,0.1997547149658203
98,-4.0,-18.0,12.0,1.0,-8592.0,-10084.0,-1346.0,-9547.0,-1.0,-2.0,12.0,20.0,-8.0,3.0,0.0,-3.0,0.2014927864074707
99,-19.0,-11.0,2.0,1.0,-8596.0,-10082.0,-1344.0,-9546.0,-1.0,-2.0,12.0,20.0,-8.0,3.0,0.0,-3.0,0.20325493812561035
100,-19.0,-11.0,2.0,1.0,-8596.0,-10082.0,-1344.0,-9546.0,-2.0,3.0,5.0,-1.0,-13.0,-14.0,-9.0,-20.0,0.2051093578338623
101,-19.0,-11.0,2.0,1.0,-8596.0,-10082.0,-1344.0,-9546.0,-2.0,-6.0,3.0,-34.0,3.0,3.0,-2.0,-13.0,0.20773935317993164
102,16.0,-4.0,0.0,1.0,-8595.0,-10084.0,-1348.0,-9544.0,-2.0,-6.0,3.0,-34.0,3.0,3.0,-2.0,-13.0,0.21012616157531738
103,16.0,-4.0,0.0,1.0,-8595.0,-10084.0,-1348.0,-9544.0,1.0,-4.0,-10.0,-2.0,4.0,1.0,-1.0,-5.0,0.2120532989501953
104,16.0,-4.0,0.0,1.0,-8595.0,-10084.0,-1348.0,-9544.0,-3.0,-4.0,-11.0,-16.0,3.0,-2.0,0.0,-4.0,0.21460247039794922
105,-5.0,0.0,5.0,1.0,-8595.0,-10085.0,-1348.0,-9543.0,-3.0,-4.0,-11.0,-16.0,3.0,-2.0,0.0,-4.0,0.2163865566253662
106,-5.0,0.0,5.0,1.0,-8595.0,-10085.0,-1348.0,-9543.0,-3.0,-4.0,10.0,-2.0,-20.0,0.0,2.0,7.0,0.21826386451721191
107,-5.0,0.0,5.0,1.0,-8595.0,-10085.0,-1348.0,-9543.0,0.0,9.0,37.0,32.0,6.0,-4.0,-5.0,1.0,0.22008705139160156
108,17.0,-5.0,20.0,1.0,-8591.0,-10089.0,-1349.0,-9542.0,0.0,9.0,37.0,32.0,6.0,-4.0,-5.0,1.0,0.22185611724853516
109,17.0,-5.0,20.0,1.0,-8591.0,-10089.0,-1349.0,-9542.0,3.0,2.0,2.0,-3.0,7.0,-2.0,8.0,18.0,0.22369647026062012
110,17.0,-5.0,20.0,1.0,-8591.0,-10089.0,-1349.0,-9542.0,4.0,3.0,-2.0,5.0,-5.0,-11.0,-4.0,5.0,0.22574615478515625
111,17.0,-10.0,27.0,1.0,-8585.0,-10093.0,-1347.0,-9543.0,4.0,3.0,-2.0,5.0,-5.0,-11.0,-4.0,5.0,0.22752881050109863
112,17.0,-10.0,27.0,1.0,-8585.0,-10093.0,-1347.0,-9543.0,-1.0,5.0,44.0,5.0,9.0,10.0,-1.0,-9.0,0.22938823699951172
113,17.0,-10.0,27.0,1.0,-8585.0,-10093.0,-1347.0,-9543.0,4.0,1.0,47.0,26.0,11.0,27.0,6.0,-5.0,0.23115968704223633
114,28.0,-13.0,21.0,1.0,-8579.0,-10097.0,-1344.0,-9545.0,4.0,1.0,47.0,26.0,11.0,27.0,6.0,-5.0,0.2329425811767578
115,28.0,-13.0,21.0,1.0,-8579.0,-10097.0,-1344.0,-9545.0,-2.0,2.0,-4.0,-30.0,-6.0,5.0,-7.0,-23.0,0.2347860336303711
116,28.0,-13.0,21.0,1.0,-8579.0,-10097.0,-1344.0,-9545.0,0.0,3.0,-6.0,-15.0,1.0,8.0,-4.0,2.0,0.2369227409362793
117,43.0,-17.0,19.0,1.0,-8572.0,-10103.0,-1343.0,-9546.0,0.0,3.0,-6.0,-15.0,1.0,8.0,-4.0,2.0,0.24365639686584473
118,43.0,-17.0,19.0,1.0,-8572.0,-10103.0,-1343.0,-9546.0,4.0,9.0,14.0,-23.0,-1.0,-2.0,-6.0,-6.0,0.24620723724365234
119,43.0,-17.0,19.0,1.0,-8572.0,-10103.0,-1343.0,-9546.0,-5.0,-3.0,-21.0,6.0,0.0,-14.0,-1.0,3.0,0.250225305557251
120,44.0,-17.0,9.0,1.0,-8568.0,-10107.0,-1348.0,-9544.0,-5.0,-3.0,-21.0,6.0,0.0,-14.0,-1.0,3.0,0.26590847969055176
121,44.0,-17.0,9.0,1.0,-8568.0,-10107.0,-1348.0,-9544.0,-3.0,-3.0,-16.0,-2.0,3.0,-12.0,-3.0,1.0,0.2693772315979004
122,44.0,-17.0,9.0,1.0,-8568.0,-10107.0,-1348.0,-9544.0,-5.0,1.0,12.0,-21.0,-7.0,-18.0,-8.0,-25.0,0.27271437644958496
123,3.0,-21.0,0.0,1.0,-8572.0,-10106.0,-1349.0,-9541.0,-5.0,1.0,12.0,-21.0,-7.0,-18.0,-8.0,-25.0,0.2814805507659912
124,3.0,-21.0,0.0,1.0,-8572.0,-10106.0,-1349.0,-9541.0,-7.0,-7.0,-5.0,6.0,8.0,-1.0,-2.0,-10.0,0.2833876609802246
125,3.0,-21.0,0.0,1.0,-8572.0,-10106.0,-1349.0,-9541.0,-3.0,-1.0,-12.0,1.0,-4.0,-5.0,-6.0,-14.0,0.2875673770904541
126,-26.0,-23.0,-5.0,1.0,-8579.0,-10105.0,-1350.0,-9536.0,-3.0,-1.0,-12.0,1.0,-4.0,-5.0,-6.0,-14.0,0.30362653732299805
127,-26.0,-23.0,-5.0,1.0,-8579.0,-10105.0,-1350.0,-9536.0,-1.0,-5.0,-22.0,-20.0,-7.0,-4.0,-1.0,11.0,0.30605196952819824
128,-26.0,-23.0,-5.0,1.0,-8579.0,-10105.0,-1350.0,-9536.0,3.0,6.0,7.0,-22.0,-9.0,6.0,0.0,18.0,0.3111381530761719
129,-105.0,-27.0,-4.0,1.0,-8594.0,-10097.0,-1341.0,-9532.0,3.0,6.0,7.0,-22.0,-9.0,6.0,0.0,18.0,0.3269970417022705
130,-105.0,-27.0,-4.0,1.0,-8594.0,-10097.0,-1341.0,-9532.0,1.0,-5.0,0.0,23.0,-5.0,-1.0,6.0,12.0,0.3315715789794922
131,-105.0,-27.0,-4.0,1.0,-8594.0,-10097.0,-1341.0,-9532.0,1.0,-4.0,-24.0,13.0,26.0,5.0,-1.0,5.0,0.3358774185180664
132,-229.0,-32.0,-13.0,1.0,-8622.0,-10076.0,-1316.0,-9532.0,1.0,-4.0,-24.0,13.0,26.0,5.0,-1.0,5.0,0.3407294750213623
133,-229.0,-32.0,-13.0,1.0,-8622.0,-10076.0,-1316.0,-9532.0,-2.0,-12.0,-9.0,14.0,13.0,4.0,-7.0,-10.0,0.3426094055175781
134,-229.0,-32.0,-13.0,1.0,-8622.0,-10076.0,-1316.0,-9532.0,-4.0,-10.0,-32.0,14.0,-4.0,-17.0,2.0,23.0,0.34793806076049805
135,-266.0,-37.0,-16.0,1.0,-8655.0,-10050.0,-1284.0,-9535.0,-4.0,-10.0,-32.0,14.0,-4.0,-17.0,2.0,23.0,0.3638763427734375
136,-266.0,-37.0,-16.0,1.0,-8655.0,-10050.0,-1284.0,-9535.0,0.0,-1.0,-10.0,10.0,7.0,-5.0,1.0,9.0,0.36583638191223145
137,-266.0,-37.0,-16.0,1.0,-8655.0,-10050.0,-1284.0,-9535.0,-2.0,10.0,41.0,10.0,-1.0,16.0,8.0,9.0,0.3702387809753418
138,-192.0,-35.0,-3.0,1.0,-8674.0,-10030.0,-1251.0,-9542.0,-2.0,10.0,41.0,10.0,-1.0,16.0,8.0,9.0,0.38585543632507324
139,-192.0,-35.0,-3.0,1.0,-8674.0,-10030.0,-1251.0,-9542.0,2.0,12.0,76.0,14.0,3.0,0.0,2.0,7.0,0.3876941204071045
140,-192.0,-35.0,-3.0,1.0,-8674.0,-10030.0,-1251.0,-9542.0,-3.0,-7.0,-15.0,14.0,-7.0,-23.0,-13.0,-25.0,0.39418816566467285
141,-71.0,-63.0,38.0,1.0,-8674.0,-10021.0,-1212.0,-9557.0,-3.0,-7.0,-15.0,14.0,-7.0,-23.0,-13.0,-25.0,0.40021777153015137
142,-71.0,-63.0,38.0,1.0,-8674.0,-10021.0,-1212.0,-9557.0,-1.0,2.0,-9.0,-35.0,9.0,16.0,10.0,19.0,0.4087827205657959
143,-71.0,-63.0,38.0,1.0,-8674.0,-10021.0,-1212.0,-9557.0,-8.0,-16.0,4.0,-15.0,-13.0,5.0,-8.0,-29.0,0.41057920455932617
144,117.0,-54.0,27.0,1.0,-8655.0,-10031.0,-1201.0,-9565.0,-8.0,-16.0,4.0,-15.0,-13.0,5.0,-8.0,-29.0,0.42358827590942383
145,117.0,-54.0,27.0,1.0,-8655.0,-10031.0,-1201.0,-9565.0,2.0,12.0,7.0,-27.0,-11.0,36.0,4.0,-5.0,0.42697644233703613
146,117.0,-54.0,27.0,1.0,-8655.0,-10031.0,-1201.0,-9565.0,-6.0,-12.0,-102.0,-2.0,-1.0,-12.0,-6.0,-8.0,0.43079519271850586
147,-15.0,-31.0,29.0,1.0,-8656.0,-10023.0,-1186.0,-9574.0,-6.0,-12.0,-102.0,-2.0,-1.0,-12.0,-6.0,-8.0,0.4470064640045166
148,-15.0,-31.0,29.0,1.0,-8656.0,-10023.0,-1186.0,-9574.0,-14.0,-23.0,-51.0,5.0,5.0,-5.0,-11.0,-54.0,0.45081067085266113
149,-15.0,-31.0,29.0,1.0,-8656.0,-10023.0,-1186.0,-9574.0,-6.0,-9.0,-17.0,26.0,-28.0,-13.0,14.0,45.0,0.45471811294555664
150,-106.0,43.0,-82.0,1.0,-8683.0,-9994.0,-1186.0,-9581.0,-6.0,-9.0,-17.0,26.0,-28.0,-13.0,14.0,45.0,0.4684123992919922
151,-106.0,43.0,-82.0,1.0,-8683.0,-9994.0,-1186.0,-9581.0,-20.0,-39.0,-87.0,84.0,-4.0,-54.0,-16.0,-13.0,0.47026896476745605
