,Gyro 0,Gyro 1,Gyro 2,Label,Orientation 0,Orientation 1,Orientation 2,Orientation 3,Sensor 0,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Timestamp
0,63.0,58.0,-71.0,1.0,4521.0,12383.0,4580.0,8582.0,8.0,28.0,13.0,-2.0,-8.0,-7.0,-1.0,-2.0,1.9073486328125e-06
1,63.0,58.0,-71.0,1.0,4521.0,12383.0,4580.0,8582.0,10.0,8.0,3.0,-2.0,-16.0,-5.0,-1.0,6.0,0.0028510093688964844
2,63.0,58.0,-71.0,1.0,4521.0,12383.0,4580.0,8582.0,-4.0,-11.0,-9.0,5.0,12.0,1.0,-4.0,-2.0,0.005410909652709961
3,73.0,64.0,-74.0,1.0,4517.0,12378.0,4604.0,8578.0,-4.0,-11.0,-9.0,5.0,12.0,1.0,-4.0,-2.0,0.007876157760620117
4,73.0,64.0,-74.0,1.0,4517.0,12378.0,4604.0,8578.0,-5.0,-1.0,10.0,3.0,9.0,4.0,0.0,-2.0,0.010275602340698242
5,73.0,64.0,-74.0,1.0,4517.0,12378.0,4604.0,8578.0,-5.0,-26.0,-27.0,-3.0,4.0,-6.0,-2.0,1.0,0.012607336044311523
6,71.0,57.0,-76.0,1.0,4514.0,12373.0,4627.0,8574.0,-5.0,-26.0,-27.0,-3.0,4.0,-6.0,-2.0,1.0,0.014929533004760742
7,71.0,57.0,-76.0,1.0,4514.0,12373.0,4627.0,8574.0,2.0,-8.0,-31.0,-4.0,-19.0,-12.0,-2.0,-3.0,0.017369747161865234
8,71.0,57.0,-76.0,1.0,4514.0,12373.0,4627.0,8574.0,1.0,13.0,28.0,0.0,9.0,5.0,2.0,-2.0,0.019739627838134766
9,59.0,58.0,-81.0,1.0,4513.0,12367.0,4649.0,8573.0,1.0,13.0,28.0,0.0,9.0,5.0,2.0,-2.0,0.022461414337158203
10,59.0,58.0,-81.0,1.0,4513.0,12367.0,4649.0,8573.0,-3.0,6.0,18.0,7.0,6.0,1.0,2.0,5.0,0.025301218032836914
11,59.0,58.0,-81.0,1.0,4513.0,12367.0,4649.0,8573.0,-5.0,-19.0,-22.0,0.0,-8.0,-1.0,6.0,-1.0,0.027657508850097656
12,76.0,46.0,-77.0,1.0,4509.0,12363.0,4671.0,8569.0,-5.0,-19.0,-22.0,0.0,-8.0,-1.0,6.0,-1.0,0.02994060516357422
13,76.0,46.0,-77.0,1.0,4509.0,12363.0,4671.0,8569.0,1.0,12.0,-2.0,-9.0,0.0,-1.0,4.0,-6.0,0.03232431411743164
14,76.0,46.0,-77.0,1.0,4509.0,12363.0,4671.0,8569.0,-2.0,-4.0,28.0,5.0,17.0,8.0,0.0,2.0,0.03463268280029297
15,73.0,42.0,-79.0,1.0,4507.0,12358.0,4693.0,8565.0,-2.0,-4.0,28.0,5.0,17.0,8.0,0.0,2.0,0.03695368766784668
16,73.0,42.0,-79.0,1.0,4507.0,12358.0,4693.0,8565.0,-1.0,-13.0,-26.0,-5.0,-32.0,-3.0,-4.0,-2.0,0.03931879997253418
17,73.0,42.0,-79.0,1.0,4507.0,12358.0,4693.0,8565.0,0.0,6.0,-28.0,-9.0,-25.0,-6.0,-4.0,-4.0,0.0416109561920166
18,56.0,49.0,-70.0,1.0,4506.0,12352.0,4711.0,8564.0,0.0,6.0,-28.0,-9.0,-25.0,-6.0,-4.0,-4.0,0.04395270347595215
19,56.0,49.0,-70.0,1.0,4506.0,12352.0,4711.0,8564.0,-2.0,-6.0,-6.0,-3.0,13.0,0.0,1.0,-2.0,0.046347856521606445
20,56.0,49.0,-70.0,1.0,4506.0,12352.0,4711.0,8564.0,-1.0,7.0,17.0,-3.0,2.0,2.0,-4.0,-1.0,0.048641204833984375
21,49.0,47.0,-58.0,1.0,4503.0,12346.0,4726.0,8566.0,-1.0,7.0,17.0,-3.0,2.0,2.0,-4.0,-1.0,0.050985097885131836
22,49.0,47.0,-58.0,1.0,4503.0,12346.0,4726.0,8566.0,-6.0,-7.0,4.0,1.0,1.0,2.0,-3.0,0.0,0.05368518829345703
