,Gyro 0,Gyro 1,Gyro 2,Label,Orientation 0,Orientation 1,Orientation 2,Orientation 3,Sensor 0,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Timestamp
0,55.0,174.0,289.0,0.0,-7809.0,-13215.0,2351.0,-5227.0,11.0,31.0,19.0,-1.0,0.0,2.0,1.0,3.0,1.9073486328125e-06
1,55.0,174.0,289.0,0.0,-7809.0,-13215.0,2351.0,-5227.0,-2.0,-1.0,-5.0,-1.0,-12.0,0.0,2.0,-2.0,0.0028367042541503906
2,55.0,174.0,289.0,0.0,-7809.0,-13215.0,2351.0,-5227.0,2.0,-2.0,-28.0,1.0,21.0,0.0,1.0,2.0,0.0052835941314697266
3,-22.0,94.0,277.0,0.0,-7810.0,-13205.0,2368.0,-5243.0,2.0,-2.0,-28.0,1.0,21.0,0.0,1.0,2.0,0.0077362060546875
4,-22.0,94.0,277.0,0.0,-7810.0,-13205.0,2368.0,-5243.0,3.0,-11.0,-4.0,-2.0,23.0,8.0,2.0,2.0,0.010109186172485352
5,-36.0,31.0,170.0,0.0,-7820.0,-13194.0,2379.0,-5249.0,3.0,-11.0,-4.0,-2.0,23.0,8.0,2.0,2.0,0.012400627136230469
6,-36.0,31.0,170.0,0.0,-7820.0,-13194.0,2379.0,-5249.0,-5.0,-21.0,11.0,8.0,-2.0,-14.0,-3.0,-1.0,0.015268325805664062
7,-36.0,31.0,170.0,0.0,-7820.0,-13194.0,2379.0,-5249.0,-1.0,-3.0,6.0,-1.0,-10.0,-5.0,-4.0,-3.0,0.017997264862060547
8,107.0,10.0,58.0,0.0,-7823.0,-13199.0,2361.0,-5240.0,-1.0,-3.0,6.0,-1.0,-10.0,-5.0,-4.0,-3.0,0.020440101623535156
9,107.0,10.0,58.0,0.0,-7823.0,-13199.0,2361.0,-5240.0,-11.0,-19.0,-11.0,7.0,16.0,12.0,0.0,-2.0,0.023272275924682617
10,107.0,10.0,58.0,0.0,-7823.0,-13199.0,2361.0,-5240.0,-3.0,1.0,9.0,-10.0,-24.0,-9.0,-3.0,-2.0,0.026135921478271484
11,214.0,-3.0,-43.0,0.0,-7823.0,-13218.0,2315.0,-5214.0,-3.0,1.0,9.0,-10.0,-24.0,-9.0,-3.0,-2.0,0.028450965881347656
12,214.0,-3.0,-43.0,0.0,-7823.0,-13218.0,2315.0,-5214.0,5.0,8.0,4.0,-2.0,6.0,1.0,2.0,0.0,0.03080272674560547
13,214.0,-3.0,-43.0,0.0,-7823.0,-13218.0,2315.0,-5214.0,12.0,30.0,-7.0,-12.0,23.0,-2.0,1.0,3.0,0.033097028732299805
14,209.0,-2.0,-124.0,0.0,-7833.0,-13239.0,2252.0,-5174.0,12.0,30.0,-7.0,-12.0,23.0,-2.0,1.0,3.0,0.03539109230041504
15,209.0,-2.0,-124.0,0.0,-7833.0,-13239.0,2252.0,-5174.0,0.0,11.0,-4.0,-23.0,-5.0,2.0,-2.0,-3.0,0.03777313232421875
16,209.0,-2.0,-124.0,0.0,-7833.0,-13239.0,2252.0,-5174.0,-9.0,-22.0,-2.0,7.0,-17.0,2.0,-2.0,-4.0,0.040075063705444336
17,-38.0,-1.0,-89.0,0.0,-7875.0,-13243.0,2203.0,-5120.0,-9.0,-22.0,-2.0,7.0,-17.0,2.0,-2.0,-4.0,0.042342424392700195
18,-38.0,-1.0,-89.0,0.0,-7875.0,-13243.0,2203.0,-5120.0,4.0,11.0,6.0,5.0,-9.0,-5.0,0.0,-1.0,0.04472088813781738
19,-38.0,-1.0,-89.0,0.0,-7875.0,-13243.0,2203.0,-5120.0,-8.0,-12.0,3.0,12.0,-5.0,-3.0,-5.0,-3.0,0.047026634216308594
20,-259.0,5.0,-24.0,0.0,-7941.0,-13224.0,2182.0,-5077.0,-8.0,-12.0,3.0,12.0,-5.0,-3.0,-5.0,-3.0,0.04929518699645996
21,-259.0,5.0,-24.0,0.0,-7941.0,-13224.0,2182.0,-5077.0,3.0,-10.0,-21.0,14.0,17.0,4.0,-3.0,-1.0,0.051856279373168945
22,-259.0,5.0,-24.0,0.0,-7941.0,-13224.0,2182.0,-5077.0,-4.0,0.0,8.0,3.0,-4.0,-12.0,0.0,-1.0,0.05490922927856445
