,Gyro 0,Gyro 1,Gyro 2,Orientation 0,Orientation 1,Orientation 2,Orientation 3,Sensor 0,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Timestamp
694,24.0,13.0,-24.0,-10295.0,2789.0,7268.0,-10093.0,0.0,-1.0,-2.0,-2.0,1.0,2.0,-1.0,1.0,3.784730911254883
695,24.0,13.0,-24.0,-10295.0,2789.0,7268.0,-10093.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-2.0,0.0,3.7925777435302734
696,24.0,13.0,-24.0,-10295.0,2789.0,7268.0,-10093.0,0.0,0.0,-2.0,-2.0,0.0,-2.0,1.0,-1.0,3.809333562850952
697,26.0,23.0,-28.0,-10300.0,2787.0,7265.0,-10091.0,0.0,0.0,-2.0,-2.0,0.0,-2.0,1.0,-1.0,3.812891721725464
698,26.0,23.0,-28.0,-10300.0,2787.0,7265.0,-10091.0,-1.0,-1.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,3.816711187362671
699,26.0,23.0,-28.0,-10300.0,2787.0,7265.0,-10091.0,-3.0,1.0,0.0,1.0,-2.0,1.0,-1.0,-1.0,3.819715976715088
700,18.0,29.0,-30.0,-10304.0,2788.0,7262.0,-10088.0,-3.0,1.0,0.0,1.0,-2.0,1.0,-1.0,-1.0,3.821509838104248
701,18.0,29.0,-30.0,-10304.0,2788.0,7262.0,-10088.0,-2.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,3.8392746448516846
702,18.0,29.0,-30.0,-10304.0,2788.0,7262.0,-10088.0,0.0,-1.0,2.0,3.0,0.0,-1.0,-1.0,-1.0,3.8423688411712646
703,20.0,29.0,-26.0,-10309.0,2790.0,7258.0,-10085.0,0.0,-1.0,2.0,3.0,0.0,-1.0,-1.0,-1.0,3.844467878341675
704,20.0,29.0,-26.0,-10309.0,2790.0,7258.0,-10085.0,0.0,-2.0,-2.0,-1.0,1.0,-2.0,-1.0,-2.0,3.852893829345703
705,20.0,29.0,-26.0,-10309.0,2790.0,7258.0,-10085.0,0.0,0.0,-1.0,-2.0,-1.0,1.0,1.0,0.0,3.8600118160247803
706,34.0,30.0,-16.0,-10313.0,2790.0,7253.0,-10085.0,0.0,0.0,-1.0,-2.0,-1.0,1.0,1.0,0.0,3.868237018585205
707,34.0,30.0,-16.0,-10313.0,2790.0,7253.0,-10085.0,-1.0,-1.0,-2.0,-2.0,1.0,1.0,1.0,1.0,3.885989189147949
708,34.0,30.0,-16.0,-10313.0,2790.0,7253.0,-10085.0,-1.0,-2.0,-1.0,-2.0,4.0,0.0,0.0,0.0,3.8903796672821045
709,26.0,32.0,-9.0,-10316.0,2792.0,7246.0,-10086.0,-1.0,-2.0,-1.0,-2.0,4.0,0.0,0.0,0.0,3.89254093170166
710,26.0,32.0,-9.0,-10316.0,2792.0,7246.0,-10086.0,0.0,-3.0,1.0,2.0,-1.0,-2.0,-2.0,-2.0,3.8983230590820312
711,26.0,32.0,-9.0,-10316.0,2792.0,7246.0,-10086.0,-1.0,-4.0,0.0,-1.0,-2.0,-2.0,-2.0,-2.0,3.9000353813171387
712,16.0,17.0,-6.0,-10318.0,2792.0,7242.0,-10087.0,-1.0,-4.0,0.0,-1.0,-2.0,-2.0,-2.0,-2.0,3.9048755168914795
713,16.0,17.0,-6.0,-10318.0,2792.0,7242.0,-10087.0,1.0,1.0,1.0,-1.0,-3.0,-2.0,-2.0,-1.0,3.9127118587493896
714,16.0,17.0,-6.0,-10318.0,2792.0,7242.0,-10087.0,-3.0,0.0,0.0,-2.0,-3.0,-3.0,0.0,-2.0,3.92098069190979
715,6.0,33.0,-17.0,-10323.0,2794.0,7239.0,-10084.0,-3.0,0.0,0.0,-2.0,-3.0,-3.0,0.0,-2.0,3.928687334060669
716,6.0,33.0,-17.0,-10323.0,2794.0,7239.0,-10084.0,-1.0,3.0,0.0,0.0,1.0,-1.0,-1.0,0.0,3.935377359390259
717,6.0,33.0,-17.0,-10323.0,2794.0,7239.0,-10084.0,0.0,0.0,0.0,-1.0,-4.0,-3.0,-3.0,0.0,3.9434733390808105
718,11.0,13.0,-2.0,-10322.0,2795.0,7239.0,-10084.0,0.0,0.0,0.0,-1.0,-4.0,-3.0,-3.0,0.0,3.946554183959961
719,11.0,13.0,-2.0,-10322.0,2795.0,7239.0,-10084.0,-1.0,0.0,-1.0,-7.0,-2.0,0.0,-1.0,-1.0,3.959345579147339
720,11.0,13.0,-2.0,-10322.0,2795.0,7239.0,-10084.0,-2.0,-2.0,-1.0,-1.0,0.0,2.0,0.0,-2.0,3.962653160095215
721,33.0,5.0,-9.0,-10324.0,2792.0,7236.0,-10085.0,-2.0,-2.0,-1.0,-1.0,0.0,2.0,0.0,-2.0,3.9743456840515137
722,33.0,5.0,-9.0,-10324.0,2792.0,7236.0,-10085.0,0.0,-3.0,0.0,-2.0,2.0,0.0,-1.0,0.0,3.9785616397857666
723,33.0,5.0,-9.0,-10324.0,2792.0,7236.0,-10085.0,-1.0,0.0,-3.0,1.0,-3.0,-2.0,-2.0,0.0,3.981515645980835
724,30.0,6.0,-17.0,-10326.0,2791.0,7234.0,-10085.0,-1.0,0.0,-3.0,1.0,-3.0,-2.0,-2.0,0.0,3.9878053665161133
725,30.0,6.0,-17.0,-10326.0,2791.0,7234.0,-10085.0,-1.0,-2.0,-2.0,2.0,0.0,1.0,0.0,0.0,3.9949865341186523
726,30.0,6.0,-17.0,-10326.0,2791.0,7234.0,-10085.0,1.0,-1.0,-1.0,4.0,1.0,-1.0,-1.0,-1.0,4.004297256469727
727,3.0,-6.0,-20.0,-10326.0,2791.0,7236.0,-10084.0,1.0,-1.0,-1.0,4.0,1.0,-1.0,-1.0,-1.0,4.007514953613281
728,3.0,-6.0,-20.0,-10326.0,2791.0,7236.0,-10084.0,-1.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,4.018208026885986
729,3.0,-6.0,-20.0,-10326.0,2791.0,7236.0,-10084.0,1.0,-2.0,-2.0,-1.0,-1.0,-2.0,0.0,-2.0,4.021324396133423
730,32.0,8.0,-16.0,-10327.0,2791.0,7233.0,-10084.0,1.0,-2.0,-2.0,-1.0,-1.0,-2.0,0.0,-2.0,4.025827884674072
731,32.0,8.0,-16.0,-10327.0,2791.0,7233.0,-10084.0,0.0,1.0,-1.0,-1.0,-2.0,-2.0,0.0,1.0,4.033586740493774
732,32.0,8.0,-16.0,-10327.0,2791.0,7233.0,-10084.0,0.0,0.0,0.0,1.0,-2.0,2.0,1.0,0.0,4.049111843109131
733,38.0,1.0,-17.0,-10329.0,2787.0,7230.0,-10086.0,0.0,0.0,0.0,1.0,-2.0,2.0,1.0,0.0,4.052461862564087
734,38.0,1.0,-17.0,-10329.0,2787.0,7230.0,-10086.0,1.0,-3.0,2.0,0.0,-1.0,-2.0,0.0,-1.0,4.055934429168701
735,38.0,1.0,-17.0,-10329.0,2787.0,7230.0,-10086.0,-2.0,0.0,-1.0,-1.0,4.0,1.0,1.0,-1.0,4.063843488693237
736,24.0,-12.0,2.0,-10328.0,2785.0,7228.0,-10088.0,-2.0,0.0,-1.0,-1.0,4.0,1.0,1.0,-1.0,4.065742492675781
737,24.0,-12.0,2.0,-10328.0,2785.0,7228.0,-10088.0,-2.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,4.086752653121948
738,24.0,-12.0,2.0,-10328.0,2785.0,7228.0,-10088.0,0.0,0.0,-1.0,-5.0,-4.0,-3.0,-3.0,0.0,4.090337753295898
739,59.0,-12.0,-9.0,-10330.0,2776.0,7223.0,-10093.0,0.0,0.0,-1.0,-5.0,-4.0,-3.0,-3.0,0.0,4.0936853885650635
740,59.0,-12.0,-9.0,-10330.0,2776.0,7223.0,-10093.0,1.0,-2.0,1.0,0.0,0.0,0.0,-2.0,0.0,4.101983547210693
741,59.0,-12.0,-9.0,-10330.0,2776.0,7223.0,-10093.0,-1.0,0.0,1.0,0.0,2.0,-3.0,0.0,-2.0,4.104482173919678
742,12.0,-18.0,-23.0,-10332.0,2770.0,7223.0,-10092.0,-1.0,0.0,1.0,0.0,2.0,-3.0,0.0,-2.0,4.107110261917114
743,12.0,-18.0,-23.0,-10332.0,2770.0,7223.0,-10092.0,-2.0,0.0,-1.0,-3.0,-1.0,-2.0,0.0,-2.0,4.1150829792022705
744,12.0,-18.0,-23.0,-10332.0,2770.0,7223.0,-10092.0,0.0,0.0,-3.0,-3.0,-2.0,0.0,-3.0,0.0,4.1233601570129395
745,-19.0,-20.0,-20.0,-10331.0,2770.0,7228.0,-10089.0,0.0,0.0,-3.0,-3.0,-2.0,0.0,-3.0,0.0,4.125127792358398
746,-19.0,-20.0,-20.0,-10331.0,2770.0,7228.0,-10089.0,1.0,-2.0,0.0,0.0,-2.0,-2.0,-2.0,0.0,4.139948844909668
747,-19.0,-20.0,-20.0,-10331.0,2770.0,7228.0,-10089.0,1.0,-2.0,0.0,0.0,0.0,-1.0,0.0,-1.0,4.14347243309021
748,-4.0,-8.0,-13.0,-10331.0,2771.0,7228.0,-10090.0,1.0,-2.0,0.0,0.0,0.0,-1.0,0.0,-1.0,4.1468329429626465
749,-4.0,-8.0,-13.0,-10331.0,2771.0,7228.0,-10090.0,-1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,-1.0,4.162004709243774
750,-4.0,-8.0,-13.0,-10331.0,2771.0,7228.0,-10090.0,-1.0,-2.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,4.164520978927612
751,15.0,-2.0,-14.0,-10331.0,2771.0,7228.0,-10090.0,-1.0,-2.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,4.167005300521851
752,15.0,-2.0,-14.0,-10331.0,2771.0,7228.0,-10090.0,-2.0,0.0,-4.0,-5.0,-1.0,1.0,1.0,-1.0,4.175393581390381
753,15.0,-2.0,-14.0,-10331.0,2771.0,7228.0,-10090.0,-1.0,0.0,-2.0,0.0,-2.0,-1.0,1.0,0.0,4.183394193649292
754,12.0,-7.0,-17.0,-10331.0,2770.0,7229.0,-10089.0,-1.0,0.0,-2.0,0.0,-2.0,-1.0,1.0,0.0,4.1851513385772705
755,12.0,-7.0,-17.0,-10331.0,2770.0,7229.0,-10089.0,-1.0,2.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.198506832122803
756,12.0,-7.0,-17.0,-10331.0,2770.0,7229.0,-10089.0,1.0,0.0,1.0,2.0,2.0,-1.0,0.0,1.0,4.201821804046631
757,19.0,-5.0,-22.0,-10333.0,2767.0,7231.0,-10087.0,1.0,0.0,1.0,2.0,2.0,-1.0,0.0,1.0,4.2060441970825195
758,19.0,-5.0,-22.0,-10333.0,2767.0,7231.0,-10087.0,0.0,-2.0,-1.0,2.0,-4.0,-2.0,-2.0,-2.0,4.22199559211731
759,19.0,-5.0,-22.0,-10333.0,2767.0,7231.0,-10087.0,-2.0,-1.0,-2.0,-2.0,0.0,0.0,0.0,-1.0,4.225182294845581
760,8.0,3.0,-25.0,-10336.0,2764.0,7231.0,-10085.0,-2.0,-1.0,-2.0,-2.0,0.0,0.0,0.0,-1.0,4.228295564651489
761,8.0,3.0,-25.0,-10336.0,2764.0,7231.0,-10085.0,0.0,-2.0,-1.0,-1.0,-2.0,-3.0,-2.0,-1.0,4.244198322296143
762,8.0,3.0,-25.0,-10336.0,2764.0,7231.0,-10085.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,-1.0,4.252035140991211
763,-4.0,14.0,-20.0,-10338.0,2765.0,7232.0,-10081.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,-1.0,4.255314350128174
764,-4.0,14.0,-20.0,-10338.0,2765.0,7232.0,-10081.0,2.0,1.0,-2.0,-2.0,3.0,1.0,-1.0,-1.0,4.2576470375061035
765,-4.0,14.0,-20.0,-10338.0,2765.0,7232.0,-10081.0,0.0,0.0,-2.0,-1.0,-4.0,-1.0,1.0,-2.0,4.259533882141113
766,-19.0,18.0,-15.0,-10340.0,2769.0,7234.0,-10076.0,0.0,0.0,-2.0,-1.0,-4.0,-1.0,1.0,-2.0,4.264862775802612
767,-19.0,18.0,-15.0,-10340.0,2769.0,7234.0,-10076.0,-2.0,-1.0,-1.0,0.0,-3.0,-1.0,0.0,0.0,4.272609233856201
768,-19.0,18.0,-15.0,-10340.0,2769.0,7234.0,-10076.0,-1.0,-2.0,-1.0,-1.0,0.0,1.0,-2.0,0.0,4.280930042266846
769,-16.0,22.0,-16.0,-10342.0,2773.0,7235.0,-10072.0,-1.0,-2.0,-1.0,-1.0,0.0,1.0,-2.0,0.0,4.297010898590088
770,-16.0,22.0,-16.0,-10342.0,2773.0,7235.0,-10072.0,-1.0,-1.0,-1.0,2.0,-1.0,2.0,1.0,-1.0,4.300979852676392
771,-16.0,22.0,-16.0,-10342.0,2773.0,7235.0,-10072.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-4.0,0.0,4.305018186569214
772,-27.0,22.0,-17.0,-10344.0,2779.0,7236.0,-10068.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-4.0,0.0,4.309734106063843
773,-27.0,22.0,-17.0,-10344.0,2779.0,7236.0,-10068.0,-1.0,0.0,-2.0,-1.0,2.0,3.0,0.0,-1.0,4.318077087402344
774,-27.0,22.0,-17.0,-10344.0,2779.0,7236.0,-10068.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.0,-1.0,4.319847822189331
775,-34.0,22.0,-15.0,-10345.0,2787.0,7238.0,-10063.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.0,-1.0,4.324872732162476
776,-34.0,22.0,-15.0,-10345.0,2787.0,7238.0,-10063.0,0.0,-2.0,0.0,-4.0,-2.0,-2.0,-2.0,-1.0,4.332402944564819
777,-34.0,22.0,-15.0,-10345.0,2787.0,7238.0,-10063.0,2.0,-2.0,-3.0,-2.0,-3.0,-3.0,-1.0,-1.0,4.340009927749634
778,-4.0,26.0,-15.0,-10348.0,2790.0,7237.0,-10060.0,2.0,-2.0,-3.0,-2.0,-3.0,-3.0,-1.0,-1.0,4.348336935043335
779,-4.0,26.0,-15.0,-10348.0,2790.0,7237.0,-10060.0,-2.0,0.0,1.0,-1.0,2.0,-1.0,-1.0,-4.0,4.372828960418701
780,-4.0,26.0,-15.0,-10348.0,2790.0,7237.0,-10060.0,-1.0,-1.0,-1.0,0.0,-3.0,-1.0,0.0,1.0,4.376453638076782
781,-6.0,17.0,-11.0,-10349.0,2795.0,7236.0,-10059.0,-1.0,-1.0,-1.0,0.0,-3.0,-1.0,0.0,1.0,4.380039215087891
782,-6.0,17.0,-11.0,-10349.0,2795.0,7236.0,-10059.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,4.383383750915527
783,-6.0,17.0,-11.0,-10349.0,2795.0,7236.0,-10059.0,-1.0,-1.0,-1.0,-3.0,-2.0,-2.0,0.0,0.0,4.385420560836792
784,16.0,10.0,-16.0,-10352.0,2793.0,7232.0,-10059.0,-1.0,-1.0,-1.0,-3.0,-2.0,-2.0,0.0,0.0,4.387142181396484
785,16.0,10.0,-16.0,-10352.0,2793.0,7232.0,-10059.0,-2.0,3.0,1.0,0.0,0.0,0.0,-2.0,-2.0,4.392489910125732
786,16.0,10.0,-16.0,-10352.0,2793.0,7232.0,-10059.0,-1.0,0.0,-2.0,0.0,-1.0,-2.0,3.0,-1.0,4.400034427642822
787,10.0,4.0,-19.0,-10354.0,2793.0,7232.0,-10057.0,-1.0,0.0,-2.0,0.0,-1.0,-2.0,3.0,-1.0,4.4082653522491455
788,10.0,4.0,-19.0,-10354.0,2793.0,7232.0,-10057.0,0.0,-2.0,0.0,0.0,-1.0,-1.0,1.0,0.0,4.4161176681518555
789,10.0,4.0,-19.0,-10354.0,2793.0,7232.0,-10057.0,-2.0,-2.0,-1.0,-2.0,1.0,1.0,-3.0,-3.0,4.424063205718994
790,15.0,1.0,-22.0,-10356.0,2791.0,7231.0,-10056.0,-2.0,-2.0,-1.0,-2.0,1.0,1.0,-3.0,-3.0,4.427178382873535
791,15.0,1.0,-22.0,-10356.0,2791.0,7231.0,-10056.0,-1.0,-2.0,-1.0,2.0,-2.0,-1.0,-1.0,-2.0,4.439437389373779
792,15.0,1.0,-22.0,-10356.0,2791.0,7231.0,-10056.0,2.0,0.0,0.0,0.0,0.0,-2.0,-1.0,0.0,4.446571111679077
793,36.0,6.0,-31.0,-10360.0,2787.0,7226.0,-10056.0,2.0,0.0,0.0,0.0,0.0,-2.0,-1.0,0.0,4.449660778045654
794,36.0,6.0,-31.0,-10360.0,2787.0,7226.0,-10056.0,0.0,-2.0,-1.0,0.0,1.0,2.0,0.0,1.0,4.460899114608765
795,36.0,6.0,-31.0,-10360.0,2787.0,7226.0,-10056.0,-3.0,1.0,-3.0,-3.0,-3.0,-2.0,-2.0,0.0,4.462992906570435
796,-2.0,5.0,-30.0,-10363.0,2787.0,7228.0,-10052.0,-3.0,1.0,-3.0,-3.0,-3.0,-2.0,-2.0,0.0,4.468106031417847
797,-2.0,5.0,-30.0,-10363.0,2787.0,7228.0,-10052.0,-2.0,0.0,-3.0,-3.0,3.0,-3.0,-1.0,-1.0,4.475878953933716
798,-2.0,5.0,-30.0,-10363.0,2787.0,7228.0,-10052.0,0.0,-1.0,-1.0,0.0,-5.0,-4.0,-1.0,-2.0,4.483826637268066
799,16.0,2.0,-14.0,-10364.0,2786.0,7228.0,-10051.0,0.0,-1.0,-1.0,0.0,-5.0,-4.0,-1.0,-2.0,4.486660480499268
800,16.0,2.0,-14.0,-10364.0,2786.0,7228.0,-10051.0,-1.0,-2.0,0.0,-4.0,-4.0,-3.0,1.0,0.0,4.498792886734009
801,16.0,2.0,-14.0,-10364.0,2786.0,7228.0,-10051.0,-2.0,0.0,1.0,0.0,0.0,1.0,-3.0,0.0,4.502420663833618
802,35.0,8.0,-18.0,-10366.0,2783.0,7225.0,-10052.0,-2.0,0.0,1.0,0.0,0.0,1.0,-3.0,0.0,4.505990743637085
803,35.0,8.0,-18.0,-10366.0,2783.0,7225.0,-10052.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,-2.0,-1.0,4.514097452163696
804,35.0,8.0,-18.0,-10366.0,2783.0,7225.0,-10052.0,0.0,-1.0,-1.0,-2.0,0.0,-1.0,0.0,0.0,4.528014421463013
805,-6.0,5.0,-25.0,-10369.0,2784.0,7227.0,-10048.0,0.0,-1.0,-1.0,-2.0,0.0,-1.0,0.0,0.0,4.529733419418335
806,-6.0,5.0,-25.0,-10369.0,2784.0,7227.0,-10048.0,1.0,-1.0,1.0,3.0,-3.0,0.0,-3.0,-1.0,4.535885334014893
807,-6.0,5.0,-25.0,-10369.0,2784.0,7227.0,-10048.0,-2.0,-2.0,-1.0,1.0,1.0,1.0,0.0,-1.0,4.544027805328369
808,-16.0,1.0,-16.0,-10368.0,2784.0,7227.0,-10048.0,-2.0,-2.0,-1.0,1.0,1.0,1.0,0.0,-1.0,4.547386407852173
809,-16.0,1.0,-16.0,-10368.0,2784.0,7227.0,-10048.0,-2.0,-4.0,-1.0,0.0,-1.0,0.0,2.0,0.0,4.567863702774048
810,-16.0,1.0,-16.0,-10368.0,2784.0,7227.0,-10048.0,-2.0,-1.0,1.0,1.0,-2.0,-1.0,-2.0,0.0,4.571777105331421
811,29.0,2.0,-10.0,-10368.0,2784.0,7226.0,-10049.0,-2.0,-1.0,1.0,1.0,-2.0,-1.0,-2.0,0.0,4.57566499710083
812,29.0,2.0,-10.0,-10368.0,2784.0,7226.0,-10049.0,0.0,-1.0,1.0,-1.0,-2.0,0.0,1.0,0.0,4.579314470291138
813,29.0,2.0,-10.0,-10368.0,2784.0,7226.0,-10049.0,-1.0,-1.0,1.0,0.0,-1.0,-2.0,1.0,0.0,4.581206560134888
814,33.0,1.0,-10.0,-10369.0,2781.0,7223.0,-10051.0,-1.0,-1.0,1.0,0.0,-1.0,-2.0,1.0,0.0,4.587460517883301
815,33.0,1.0,-10.0,-10369.0,2781.0,7223.0,-10051.0,0.0,-3.0,0.0,-2.0,-2.0,-3.0,-3.0,-1.0,4.604912042617798
816,33.0,1.0,-10.0,-10369.0,2781.0,7223.0,-10051.0,-2.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,-2.0,4.608237266540527
817,6.0,-4.0,-11.0,-10369.0,2782.0,7223.0,-10051.0,-2.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,-2.0,4.611554861068726
818,6.0,-4.0,-11.0,-10369.0,2782.0,7223.0,-10051.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,4.619276285171509
819,6.0,-4.0,-11.0,-10369.0,2782.0,7223.0,-10051.0,0.0,-3.0,1.0,0.0,2.0,-1.0,-1.0,0.0,4.62132716178894
820,-1.0,1.0,-24.0,-10371.0,2782.0,7224.0,-10048.0,0.0,-3.0,1.0,0.0,2.0,-1.0,-1.0,0.0,4.624989748001099
821,-1.0,1.0,-24.0,-10371.0,2782.0,7224.0,-10048.0,-1.0,0.0,-4.0,2.0,1.0,-1.0,0.0,0.0,4.632824897766113
822,-1.0,1.0,-24.0,-10371.0,2782.0,7224.0,-10048.0,1.0,-2.0,1.0,-3.0,-3.0,-1.0,-1.0,-2.0,4.63999605178833
823,-13.0,11.0,-9.0,-10370.0,2783.0,7224.0,-10048.0,1.0,-2.0,1.0,-3.0,-3.0,-1.0,-1.0,-2.0,4.648042440414429
824,-13.0,11.0,-9.0,-10370.0,2783.0,7224.0,-10048.0,0.0,2.0,1.0,0.0,-4.0,2.0,0.0,0.0,4.655791759490967
825,-13.0,11.0,-9.0,-10370.0,2783.0,7224.0,-10048.0,-2.0,-1.0,-3.0,-2.0,1.0,-1.0,0.0,0.0,4.663212299346924
826,9.0,12.0,-19.0,-10373.0,2782.0,7223.0,-10046.0,-2.0,-1.0,-3.0,-2.0,1.0,-1.0,0.0,0.0,4.67081618309021
827,9.0,12.0,-19.0,-10373.0,2782.0,7223.0,-10046.0,0.0,-1.0,1.0,-2.0,-2.0,-1.0,-2.0,-4.0,4.679251670837402
828,9.0,12.0,-19.0,-10373.0,2782.0,7223.0,-10046.0,-1.0,-2.0,-1.0,0.0,-1.0,1.0,0.0,-1.0,4.682388782501221
829,-3.0,16.0,-7.0,-10374.0,2785.0,7223.0,-10044.0,-1.0,-2.0,-1.0,0.0,-1.0,1.0,0.0,-1.0,4.685489177703857
830,-3.0,16.0,-7.0,-10374.0,2785.0,7223.0,-10044.0,-3.0,0.0,-3.0,0.0,0.0,-2.0,-1.0,2.0,4.693566799163818
831,-3.0,16.0,-7.0,-10374.0,2785.0,7223.0,-10044.0,0.0,-1.0,-3.0,-1.0,2.0,0.0,0.0,0.0,4.700004816055298
832,-2.0,22.0,-5.0,-10376.0,2788.0,7221.0,-10043.0,0.0,-1.0,-3.0,-1.0,2.0,0.0,0.0,0.0,4.708297491073608
833,-2.0,22.0,-5.0,-10376.0,2788.0,7221.0,-10043.0,-1.0,0.0,1.0,-1.0,1.0,-2.0,-2.0,1.0,4.716339349746704
834,-2.0,22.0,-5.0,-10376.0,2788.0,7221.0,-10043.0,-1.0,0.0,-2.0,-1.0,-1.0,0.0,0.0,-1.0,4.722551107406616
835,-3.0,25.0,-6.0,-10378.0,2792.0,7218.0,-10042.0,-1.0,0.0,-2.0,-1.0,-1.0,0.0,0.0,-1.0,4.72988486289978
836,-3.0,25.0,-6.0,-10378.0,2792.0,7218.0,-10042.0,0.0,-2.0,-1.0,-1.0,-2.0,-2.0,-2.0,-1.0,4.738892316818237
837,-3.0,25.0,-6.0,-10378.0,2792.0,7218.0,-10042.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,-2.0,-1.0,4.741799354553223
838,-14.0,24.0,-8.0,-10379.0,2799.0,7218.0,-10040.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,-2.0,-1.0,4.744962692260742
839,-14.0,24.0,-8.0,-10379.0,2799.0,7218.0,-10040.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-2.0,4.752696514129639
840,-14.0,24.0,-8.0,-10379.0,2799.0,7218.0,-10040.0,0.0,-1.0,0.0,2.0,5.0,4.0,-1.0,1.0,4.759742259979248
841,-10.0,21.0,-12.0,-10380.0,2803.0,7217.0,-10037.0,0.0,-1.0,0.0,2.0,5.0,4.0,-1.0,1.0,4.768127202987671
842,-10.0,21.0,-12.0,-10380.0,2803.0,7217.0,-10037.0,-1.0,-1.0,0.0,1.0,1.0,0.0,-2.0,-1.0,4.776029825210571
843,-10.0,21.0,-12.0,-10380.0,2803.0,7217.0,-10037.0,-1.0,0.0,0.0,-1.0,-3.0,-2.0,-2.0,-2.0,4.783417701721191
844,-4.0,16.0,-7.0,-10381.0,2807.0,7216.0,-10036.0,-1.0,0.0,0.0,-1.0,-3.0,-2.0,-2.0,-2.0,4.825965404510498
845,-4.0,16.0,-7.0,-10381.0,2807.0,7216.0,-10036.0,1.0,-1.0,-1.0,-2.0,1.0,2.0,-1.0,-1.0,4.830751895904541
846,-4.0,16.0,-7.0,-10381.0,2807.0,7216.0,-10036.0,-1.0,-2.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,4.833047389984131
847,10.0,-3.0,-11.0,-10381.0,2808.0,7216.0,-10036.0,-1.0,-2.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,4.835130214691162
848,10.0,-3.0,-11.0,-10381.0,2808.0,7216.0,-10036.0,0.0,0.0,-3.0,0.0,-1.0,-2.0,-1.0,-1.0,4.8372485637664795
849,10.0,-3.0,-11.0,-10381.0,2808.0,7216.0,-10036.0,-1.0,-2.0,0.0,-1.0,-2.0,-1.0,-1.0,-2.0,4.8390209674835205
850,-25.0,8.0,-11.0,-10382.0,2811.0,7219.0,-10033.0,-1.0,-2.0,0.0,-1.0,-2.0,-1.0,-1.0,-2.0,4.840853214263916
851,-25.0,8.0,-11.0,-10382.0,2811.0,7219.0,-10033.0,-2.0,-2.0,0.0,-2.0,-1.0,-1.0,1.0,1.0,4.842798709869385
852,-25.0,8.0,-11.0,-10382.0,2811.0,7219.0,-10033.0,0.0,-2.0,-1.0,0.0,-2.0,-1.0,0.0,-1.0,4.844568729400635
853,25.0,12.0,-3.0,-10382.0,2812.0,7215.0,-10034.0,0.0,-2.0,-1.0,0.0,-2.0,-1.0,0.0,-1.0,4.850570917129517
854,25.0,12.0,-3.0,-10382.0,2812.0,7215.0,-10034.0,0.0,-1.0,1.0,-1.0,-2.0,0.0,0.0,0.0,4.8579254150390625
855,25.0,12.0,-3.0,-10382.0,2812.0,7215.0,-10034.0,-3.0,2.0,-2.0,2.0,-1.0,-1.0,-2.0,-1.0,4.865690469741821
856,16.0,14.0,-7.0,-10384.0,2813.0,7212.0,-10035.0,-3.0,2.0,-2.0,2.0,-1.0,-1.0,-2.0,-1.0,4.868839502334595
857,16.0,14.0,-7.0,-10384.0,2813.0,7212.0,-10035.0,0.0,0.0,0.0,-1.0,-2.0,0.0,0.0,-1.0,4.87303352355957
858,16.0,14.0,-7.0,-10384.0,2813.0,7212.0,-10035.0,0.0,-1.0,1.0,-1.0,-1.0,-2.0,0.0,-1.0,4.87990403175354
859,1.0,9.0,-18.0,-10387.0,2813.0,7211.0,-10033.0,0.0,-1.0,1.0,-1.0,-1.0,-2.0,0.0,-1.0,4.888103723526001
860,1.0,9.0,-18.0,-10387.0,2813.0,7211.0,-10033.0,-1.0,-2.0,-2.0,1.0,1.0,0.0,-2.0,0.0,4.895709991455078
861,1.0,9.0,-18.0,-10387.0,2813.0,7211.0,-10033.0,0.0,-1.0,-4.0,0.0,-3.0,-1.0,-1.0,-1.0,4.9032087326049805
