,Gyro 0,Gyro 1,Gyro 2,Label,Orientation 0,Orientation 1,Orientation 2,Orientation 3,Sensor 0,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Timestamp
0,-56.0,-157.0,-10.0,0.0,9849.0,12341.0,-2529.0,3565.0,0.0,0.0,0.0,0.0,-1.0,-3.0,-1.0,-1.0,2.1457672119140625e-06
1,-56.0,-157.0,-10.0,0.0,9849.0,12341.0,-2529.0,3565.0,-3.0,-6.0,-2.0,1.0,-1.0,-2.0,-6.0,-1.0,0.002418994903564453
2,-56.0,-157.0,-10.0,0.0,9849.0,12341.0,-2529.0,3565.0,0.0,-1.0,0.0,-1.0,-2.0,-1.0,1.0,0.0,0.004587888717651367
3,-35.0,-138.0,18.0,0.0,9848.0,12347.0,-2543.0,3540.0,0.0,-1.0,0.0,-1.0,-2.0,-1.0,1.0,0.0,0.008431196212768555
4,-35.0,-138.0,18.0,0.0,9848.0,12347.0,-2543.0,3540.0,-2.0,-5.0,-3.0,-2.0,-4.0,-9.0,-2.0,-1.0,0.011129140853881836
5,-76.0,-96.0,5.0,0.0,9853.0,12347.0,-2552.0,3517.0,-2.0,-5.0,-3.0,-2.0,-4.0,-9.0,-2.0,-1.0,0.012981891632080078
6,-76.0,-96.0,5.0,0.0,9853.0,12347.0,-2552.0,3517.0,-3.0,-9.0,-6.0,0.0,2.0,1.0,2.0,3.0,0.015020132064819336
7,-76.0,-96.0,5.0,0.0,9853.0,12347.0,-2552.0,3517.0,1.0,6.0,3.0,-3.0,-4.0,0.0,0.0,-1.0,0.016887187957763672
8,-164.0,-67.0,-5.0,0.0,9871.0,12335.0,-2563.0,3500.0,1.0,6.0,3.0,-3.0,-4.0,0.0,0.0,-1.0,0.018790245056152344
9,-164.0,-67.0,-5.0,0.0,9871.0,12335.0,-2563.0,3500.0,-2.0,-3.0,-4.0,-1.0,0.0,-2.0,-4.0,-2.0,0.02153921127319336
10,-164.0,-67.0,-5.0,0.0,9871.0,12335.0,-2563.0,3500.0,-1.0,0.0,0.0,0.0,-1.0,-9.0,0.0,1.0,0.024042367935180664
11,-85.0,-52.0,23.0,0.0,9879.0,12330.0,-2573.0,3489.0,-1.0,0.0,0.0,0.0,-1.0,-9.0,0.0,1.0,0.025883197784423828
